item_id,order_id,product_id,quantity,discount,unit_price
ITEM-00000411,ORD-0016915,PROD-00223,2,0.2,214.21
ITEM-00000412,ORD-0008174,PROD-00251,4,0.25,132.56
ITEM-00000413,ORD-0015521,PROD-00227,4,0.3,224.02
ITEM-00000414,ORD-0016950,PROD-00090,2,0.25,157.65
ITEM-00000415,ORD-0002882,PROD-00091,2,0.05,145.74
ITEM-00000416,ORD-0006527,PROD-00129,3,0.05,186.54
ITEM-00000417,ORD-0007903,PROD-00049,3,0.2,115.27
ITEM-00000418,ORD-0000481,PROD-00285,3,0.2,70.35
ITEM-00000419,ORD-0018013,PROD-00159,3,0.3,31.87
ITEM-00000420,ORD-0015231,PROD-00125,5,0.25,122.05
ITEM-00000421,ORD-0003449,PROD-00101,3,0.05,107.38
ITEM-00000422,ORD-0001003,PROD-00224,2,0.2,177.23
ITEM-00000423,ORD-0011611,PROD-00104,3,0.0,13.1
ITEM-00000424,ORD-0017314,PROD-00031,4,0.0,244.48
ITEM-00000425,ORD-0012984,PROD-00118,3,0.25,100.31
ITEM-00000426,ORD-0018443,PROD-00241,1,0.25,244.5
ITEM-00000427,ORD-0016802,PROD-00030,3,0.25,39.22
ITEM-00000428,ORD-0005590,PROD-00048,3,0.05,91.48
ITEM-00000429,ORD-0005733,PROD-00256,2,0.1,64.96
ITEM-00000430,ORD-0010715,PROD-00210,2,0.25,67.09
ITEM-00000431,ORD-0010429,PROD-00187,5,0.25,47.55
ITEM-00000432,ORD-0004089,PROD-00298,2,0.25,47.09
ITEM-00000433,ORD-0023999,PROD-00197,3,0.05,72.55
ITEM-00000434,ORD-0014736,PROD-00018,1,0.05,241.28
ITEM-00000435,ORD-0014605,PROD-00059,1,0.05,134.94
ITEM-00000436,ORD-0001588,PROD-00166,1,0.3,183.45
ITEM-00000437,ORD-0008135,PROD-00055,2,0.1,13.53
ITEM-00000438,ORD-0006818,PROD-00234,2,0.15,148.26
ITEM-00000439,ORD-0000019,PROD-00052,2,0.1,11.55
ITEM-00000440,ORD-0013669,PROD-00115,3,0.1,196.34
ITEM-00000441,ORD-0017826,PROD-00067,5,0.15,124.55
ITEM-00000442,ORD-0021944,PROD-00007,3,0.1,229.12
ITEM-00000443,ORD-0012702,PROD-00041,5,0.0,225.04
ITEM-00000444,ORD-0000336,PROD-00178,2,0.3,204.86
ITEM-00000445,ORD-0020781,PROD-00093,3,0.25,80.3
ITEM-00000446,ORD-0018017,PROD-00003,3,0.0,207.04
ITEM-00000447,ORD-0003699,PROD-00176,2,0.15,68.11
ITEM-00000448,ORD-0009316,PROD-00135,5,0.0,83.55
ITEM-00000449,ORD-0001517,PROD-00172,2,0.2,234.54
ITEM-00000450,ORD-0010372,PROD-00123,3,0.0,130.7
ITEM-00000451,ORD-0019201,PROD-00139,4,0.1,38.88
ITEM-00000452,ORD-0002823,PROD-00181,2,0.15,225.36
ITEM-00000453,ORD-0014455,PROD-00265,2,0.1,80.75
ITEM-00000454,ORD-0007600,PROD-00029,3,0.05,124.75
ITEM-00000455,ORD-0013988,PROD-00104,3,0.05,112.2
ITEM-00000456,ORD-0016000,PROD-00066,2,0.1,5.39
ITEM-00000457,ORD-0024987,PROD-00018,4,0.0,63.99
ITEM-00000458,ORD-0002484,PROD-00093,3,0.05,114.51
ITEM-00000459,ORD-0002135,PROD-00157,2,0.05,213.55
ITEM-00000460,ORD-0006630,PROD-00041,1,0.25,186.74
ITEM-00000461,ORD-0012739,PROD-00093,1,0.2,168.34
ITEM-00000462,ORD-0006161,PROD-00184,4,0.25,184.99
ITEM-00000463,ORD-0010531,PROD-00208,3,0.2,31.41
ITEM-00000464,ORD-0018562,PROD-00023,2,0.3,42.73
ITEM-00000465,ORD-0021770,PROD-00283,5,0.15,216.6
ITEM-00000466,ORD-0017263,PROD-00028,2,0.0,101.79
ITEM-00000467,ORD-0019151,PROD-00158,5,0.3,94.46
ITEM-00000468,ORD-0012702,PROD-00266,5,0.05,81.22
ITEM-00000469,ORD-0014485,PROD-00291,2,0.3,52.7
ITEM-00000470,ORD-0023464,PROD-00163,1,0.0,78.49
ITEM-00000471,ORD-0000793,PROD-00202,1,0.25,163.28
ITEM-00000472,ORD-0019318,PROD-00232,3,0.25,198.0
ITEM-00000473,ORD-0016922,PROD-00227,5,0.15,242.75
ITEM-00000474,ORD-0022402,PROD-00028,1,0.1,34.82
ITEM-00000475,ORD-0014833,PROD-00236,2,0.1,163.35
ITEM-00000476,ORD-0018091,PROD-00041,4,0.15,21.67
ITEM-00000477,ORD-0015006,PROD-00221,2,0.0,244.6
ITEM-00000478,ORD-0011233,PROD-00203,4,0.25,224.43
ITEM-00000479,ORD-0006959,PROD-00108,1,0.2,57.24
ITEM-00000480,ORD-0019927,PROD-00139,3,0.3,111.8
ITEM-00000481,ORD-0015683,PROD-00026,3,0.1,89.59
ITEM-00000482,ORD-0021351,PROD-00232,1,0.2,5.52
ITEM-00000483,ORD-0002331,PROD-00091,5,0.0,136.76
ITEM-00000484,ORD-0016379,PROD-00100,2,0.3,173.77
ITEM-00000485,ORD-0015672,PROD-00187,1,0.25,215.11
ITEM-00000486,ORD-0005601,PROD-00136,5,0.25,211.58
ITEM-00000487,ORD-0023001,PROD-00002,5,0.0,87.45
ITEM-00000488,ORD-0017859,PROD-00170,5,0.3,29.65
ITEM-00000489,ORD-0004756,PROD-00084,5,0.1,133.57
ITEM-00000490,ORD-0020946,PROD-00128,2,0.2,172.48
ITEM-00000491,ORD-0007617,PROD-00294,3,0.2,243.25
ITEM-00000492,ORD-0015667,PROD-00082,2,0.0,122.1
ITEM-00000493,ORD-0008819,PROD-00075,4,0.0,25.44
ITEM-00000494,ORD-0008596,PROD-00019,2,0.15,107.13
ITEM-00000495,ORD-0018169,PROD-00018,5,0.0,224.14
ITEM-00000496,ORD-0000851,PROD-00085,2,0.1,51.37
ITEM-00000497,ORD-0002233,PROD-00238,3,0.15,233.1
ITEM-00000498,ORD-0013723,PROD-00260,3,0.3,140.5
ITEM-00000499,ORD-0012142,PROD-00153,4,0.05,85.29
ITEM-00000500,ORD-0015476,PROD-00111,5,0.1,238.29
ITEM-00000501,ORD-0018675,PROD-00282,4,0.3,157.6
ITEM-00000502,ORD-0007899,PROD-00193,2,0.15,182.48
ITEM-00000503,ORD-0011765,PROD-00092,1,0.3,124.31
ITEM-00000504,ORD-0012375,PROD-00022,4,0.2,183.09
ITEM-00000505,ORD-0002320,PROD-00154,1,0.15,5.24
ITEM-00000506,ORD-0024723,PROD-00292,3,0.0,29.01
ITEM-00000507,ORD-0003752,PROD-00058,3,0.0,104.05
ITEM-00000508,ORD-0012164,PROD-00276,5,0.0,117.43
ITEM-00000509,ORD-0000725,PROD-00017,4,0.3,118.54
ITEM-00000510,ORD-0010919,PROD-00142,2,0.15,158.06
ITEM-00000511,ORD-0024635,PROD-00213,4,0.15,22.45
ITEM-00000512,ORD-0002265,PROD-00065,4,0.3,171.14
ITEM-00000513,ORD-0015826,PROD-00207,2,0.1,199.4
ITEM-00000514,ORD-0015657,PROD-00277,5,0.15,248.38
ITEM-00000515,ORD-0017264,PROD-00003,5,0.2,213.76
ITEM-00000516,ORD-0003157,PROD-00056,1,0.15,220.98
ITEM-00000517,ORD-0018071,PROD-00287,4,0.1,168.87
ITEM-00000518,ORD-0019617,PROD-00088,2,0.3,48.75
ITEM-00000519,ORD-0004207,PROD-00156,4,0.1,245.55
ITEM-00000520,ORD-0016523,PROD-00172,5,0.05,222.27
ITEM-00000521,ORD-0002341,PROD-00084,3,0.0,154.56
ITEM-00000522,ORD-0010649,PROD-00162,3,0.3,29.74
ITEM-00000523,ORD-0012772,PROD-00074,3,0.1,233.13
ITEM-00000524,ORD-0003179,PROD-00083,1,0.15,17.38
ITEM-00000525,ORD-0021984,PROD-00190,5,0.05,93.11
ITEM-00000526,ORD-0008418,PROD-00023,3,0.0,126.43
ITEM-00000527,ORD-0010935,PROD-00160,1,0.05,6.26
ITEM-00000528,ORD-0019697,PROD-00268,5,0.1,213.45
ITEM-00000529,ORD-0002529,PROD-00292,2,0.2,245.37
ITEM-00000530,ORD-0020356,PROD-00085,1,0.15,81.3
ITEM-00000531,ORD-0024328,PROD-00201,4,0.1,134.99
ITEM-00000532,ORD-0001289,PROD-00194,5,0.05,7.7
ITEM-00000533,ORD-0021869,PROD-00081,4,0.3,65.6
ITEM-00000534,ORD-0007969,PROD-00097,2,0.3,211.39
ITEM-00000535,ORD-0023597,PROD-00066,2,0.05,71.93
ITEM-00000536,ORD-0017802,PROD-00010,1,0.25,230.48
ITEM-00000537,ORD-0010263,PROD-00073,1,0.0,158.67
ITEM-00000538,ORD-0022180,PROD-00047,5,0.2,7.43
ITEM-00000539,ORD-0019256,PROD-00073,3,0.25,84.74
ITEM-00000540,ORD-0011063,PROD-00035,4,0.2,182.49
ITEM-00000541,ORD-0010906,PROD-00063,3,0.05,90.29
ITEM-00000542,ORD-0018113,PROD-00131,3,0.15,7.54
ITEM-00000543,ORD-0008975,PROD-00282,4,0.1,227.25
ITEM-00000544,ORD-0009792,PROD-00239,2,0.15,23.09
ITEM-00000545,ORD-0022984,PROD-00106,3,0.25,165.89
ITEM-00000546,ORD-0018175,PROD-00268,5,0.25,55.04
ITEM-00000547,ORD-0006088,PROD-00132,5,0.3,79.91
ITEM-00000548,ORD-0008827,PROD-00031,3,0.3,53.61
ITEM-00000549,ORD-0021598,PROD-00265,2,0.1,90.56
ITEM-00000550,ORD-0007876,PROD-00176,5,0.2,6.16
ITEM-00000551,ORD-0010080,PROD-00259,3,0.1,26.34
ITEM-00000552,ORD-0024373,PROD-00055,2,0.15,215.16
ITEM-00000553,ORD-0012606,PROD-00064,1,0.05,204.84
ITEM-00000554,ORD-0015047,PROD-00204,3,0.3,240.36
ITEM-00000555,ORD-0018506,PROD-00034,4,0.2,134.17
ITEM-00000556,ORD-0018127,PROD-00216,2,0.25,112.74
ITEM-00000557,ORD-0021966,PROD-00027,1,0.3,194.87
ITEM-00000558,ORD-0010466,PROD-00111,2,0.05,50.05
ITEM-00000559,ORD-0003416,PROD-00198,4,0.05,103.77
ITEM-00000560,ORD-0002807,PROD-00250,4,0.0,79.87
ITEM-00000561,ORD-0017113,PROD-00111,1,0.05,117.4
ITEM-00000562,ORD-0015448,PROD-00253,2,0.05,41.44
ITEM-00000563,ORD-0021925,PROD-00138,3,0.3,36.67
ITEM-00000564,ORD-0019648,PROD-00184,2,0.25,145.79
ITEM-00000565,ORD-0018757,PROD-00293,2,0.1,8.44
ITEM-00000566,ORD-0003457,PROD-00151,3,0.1,52.3
ITEM-00000567,ORD-0009546,PROD-00072,3,0.15,21.15
ITEM-00000568,ORD-0008701,PROD-00281,2,0.1,96.6
ITEM-00000569,ORD-0014923,PROD-00242,1,0.05,38.62
ITEM-00000570,ORD-0023595,PROD-00009,5,0.05,128.87
ITEM-00000571,ORD-0016223,PROD-00018,1,0.15,183.92
ITEM-00000572,ORD-0009927,PROD-00073,1,0.15,94.29
ITEM-00000573,ORD-0011769,PROD-00211,3,0.25,204.67
ITEM-00000574,ORD-0009839,PROD-00226,5,0.3,35.91
ITEM-00000575,ORD-0000440,PROD-00198,4,0.25,53.57
ITEM-00000576,ORD-0021053,PROD-00296,2,0.05,34.86
ITEM-00000577,ORD-0018747,PROD-00139,4,0.2,85.57
ITEM-00000578,ORD-0016200,PROD-00151,3,0.0,66.83
ITEM-00000579,ORD-0010610,PROD-00078,2,0.0,108.03
ITEM-00000580,ORD-0003342,PROD-00023,4,0.2,195.45
ITEM-00000581,ORD-0004619,PROD-00056,5,0.15,60.97
ITEM-00000582,ORD-0003340,PROD-00117,2,0.3,85.98
ITEM-00000583,ORD-0017562,PROD-00169,2,0.2,126.06
ITEM-00000584,ORD-0013906,PROD-00074,3,0.1,19.54
ITEM-00000585,ORD-0015721,PROD-00182,5,0.2,110.16
ITEM-00000586,ORD-0014757,PROD-00135,3,0.25,149.91
ITEM-00000587,ORD-0022239,PROD-00258,1,0.05,163.73
ITEM-00000588,ORD-0019165,PROD-00192,1,0.15,81.21
ITEM-00000589,ORD-0011493,PROD-00084,3,0.2,53.9
ITEM-00000590,ORD-0006531,PROD-00163,2,0.15,46.05
ITEM-00000591,ORD-0009092,PROD-00191,3,0.1,202.19
ITEM-00000592,ORD-0022812,PROD-00146,5,0.3,6.0
ITEM-00000593,ORD-0008016,PROD-00161,2,0.1,7.49
ITEM-00000594,ORD-0001158,PROD-00146,4,0.15,39.23
ITEM-00000595,ORD-0002316,PROD-00092,5,0.15,165.76
ITEM-00000596,ORD-0009216,PROD-00225,1,0.1,188.2
ITEM-00000597,ORD-0002761,PROD-00008,4,0.2,216.89
ITEM-00000598,ORD-0006064,PROD-00082,1,0.0,127.44
ITEM-00000599,ORD-0010061,PROD-00060,5,0.25,95.86
ITEM-00000600,ORD-0021585,PROD-00039,1,0.25,146.55
ITEM-00000601,ORD-0003733,PROD-00285,3,0.25,160.79
ITEM-00000602,ORD-0012509,PROD-00068,5,0.0,43.14
ITEM-00000603,ORD-0023602,PROD-00155,2,0.1,54.28
ITEM-00000604,ORD-0001873,PROD-00152,5,0.1,126.66
ITEM-00000605,ORD-0010719,PROD-00155,2,0.25,194.22
ITEM-00000606,ORD-0015586,PROD-00180,1,0.0,243.78
ITEM-00000607,ORD-0021762,PROD-00164,2,0.0,19.32
ITEM-00000608,ORD-0005039,PROD-00103,5,0.0,83.55
ITEM-00000609,ORD-0024510,PROD-00006,5,0.0,65.37
ITEM-00000610,ORD-0018582,PROD-00038,2,0.15,121.5
ITEM-00000611,ORD-0002195,PROD-00133,2,0.0,150.42
ITEM-00000612,ORD-0015733,PROD-00045,1,0.0,243.85
ITEM-00000613,ORD-0021313,PROD-00090,1,0.05,188.27
ITEM-00000614,ORD-0002727,PROD-00194,3,0.25,35.24
ITEM-00000615,ORD-0002232,PROD-00132,4,0.25,242.8
ITEM-00000616,ORD-0016154,PROD-00051,2,0.2,179.68
ITEM-00000617,ORD-0015307,PROD-00228,3,0.1,175.08
ITEM-00000618,ORD-0011444,PROD-00260,4,0.0,21.19
ITEM-00000619,ORD-0010628,PROD-00050,1,0.3,159.14
ITEM-00000620,ORD-0009989,PROD-00161,1,0.15,29.72
ITEM-00000621,ORD-0001786,PROD-00246,3,0.1,188.23
ITEM-00000622,ORD-0020890,PROD-00006,4,0.3,184.88
ITEM-00000623,ORD-0012283,PROD-00148,3,0.1,116.98
ITEM-00000624,ORD-0012246,PROD-00115,5,0.1,134.37
ITEM-00000625,ORD-0017913,PROD-00176,5,0.15,186.49
ITEM-00000626,ORD-0016258,PROD-00296,2,0.15,245.61
ITEM-00000627,ORD-0004601,PROD-00188,1,0.25,106.94
ITEM-00000628,ORD-0006379,PROD-00056,3,0.3,133.38
ITEM-00000629,ORD-0005207,PROD-00054,3,0.1,242.12
ITEM-00000630,ORD-0014254,PROD-00209,3,0.05,242.11
ITEM-00000631,ORD-0012114,PROD-00146,3,0.15,236.99
ITEM-00000632,ORD-0008724,PROD-00081,1,0.3,136.83
ITEM-00000633,ORD-0006122,PROD-00247,4,0.25,160.68
ITEM-00000634,ORD-0012803,PROD-00226,3,0.05,237.22
ITEM-00000635,ORD-0015405,PROD-00026,1,0.1,150.79
ITEM-00000636,ORD-0001474,PROD-00260,2,0.0,128.92
ITEM-00000637,ORD-0018826,PROD-00227,5,0.05,29.91
ITEM-00000638,ORD-0008173,PROD-00043,4,0.25,44.95
ITEM-00000639,ORD-0018383,PROD-00033,4,0.0,165.26
ITEM-00000640,ORD-0010658,PROD-00117,4,0.05,177.24
ITEM-00000641,ORD-0006066,PROD-00054,5,2.0740335816932713,31.03
ITEM-00000642,ORD-0019580,PROD-00182,4,0.25,133.03
ITEM-00000643,ORD-0021650,PROD-00197,4,0.1,171.75
ITEM-00000644,ORD-0012446,PROD-00174,1,0.15,150.4
ITEM-00000645,ORD-0005592,PROD-00202,2,0.0,127.63
ITEM-00000646,ORD-0024417,PROD-00014,3,0.05,231.33
ITEM-00000647,ORD-0023368,PROD-00052,4,0.3,145.28
ITEM-00000648,ORD-0011023,PROD-00240,3,0.0,97.23
ITEM-00000649,ORD-0015294,PROD-00150,3,0.15,40.59
ITEM-00000650,ORD-0003811,PROD-00118,2,0.15,200.01
ITEM-00000651,ORD-0004030,PROD-00116,1,0.15,31.07
ITEM-00000652,ORD-0000329,PROD-00184,1,0.25,26.79
ITEM-00000653,ORD-0019443,PROD-00148,2,0.0,132.47
ITEM-00000654,ORD-0001973,PROD-00196,5,0.1,28.52
ITEM-00000655,ORD-0014866,PROD-00272,1,0.0,201.61
ITEM-00000656,ORD-0022383,PROD-00041,1,0.3,64.0
ITEM-00000657,ORD-0009153,PROD-00277,2,0.0,49.01
ITEM-00000658,ORD-0001158,PROD-00296,5,0.15,142.97
ITEM-00000659,ORD-0019339,PROD-00242,5,0.05,81.68
ITEM-00000660,ORD-0014367,PROD-00283,3,0.2,21.78
ITEM-00000661,ORD-0013785,PROD-00100,3,0.3,166.82
ITEM-00000662,ORD-0023516,PROD-00098,2,0.2,36.39
ITEM-00000663,ORD-0008732,PROD-00283,2,0.3,150.22
ITEM-00000664,ORD-0012166,PROD-00291,3,0.0,127.19
ITEM-00000665,ORD-0000141,PROD-00014,4,0.3,116.21
ITEM-00000666,ORD-0016595,PROD-00180,1,0.05,32.59
ITEM-00000667,ORD-0005415,PROD-00167,3,0.1,5.15
ITEM-00000668,ORD-0002412,PROD-00098,1,0.3,189.93
ITEM-00000669,ORD-0011346,PROD-00271,3,0.25,49.2
ITEM-00000670,ORD-0014876,PROD-00190,1,0.1,67.6
ITEM-00000671,ORD-0000177,PROD-00248,1,0.3,240.32
ITEM-00000672,ORD-0023106,PROD-00127,5,0.3,224.46
ITEM-00000673,ORD-0003296,PROD-00091,2,0.25,44.15
ITEM-00000674,ORD-0024301,PROD-00166,1,0.15,241.89
ITEM-00000675,ORD-0019323,PROD-00247,3,0.1,229.55
ITEM-00000676,ORD-0000580,PROD-00031,2,0.2,49.58
ITEM-00000677,ORD-0017500,PROD-00249,3,0.05,224.51
ITEM-00000678,ORD-0011188,PROD-00106,4,0.1,143.31
ITEM-00000679,ORD-0009077,PROD-00256,2,0.05,236.77
ITEM-00000680,ORD-0005588,PROD-00181,3,0.3,215.15
ITEM-00000681,ORD-0003657,PROD-00264,1,0.1,137.89
ITEM-00000682,ORD-0007027,PROD-00223,1,0.2,88.7
ITEM-00000683,ORD-0015737,PROD-00157,5,0.15,118.46
ITEM-00000684,ORD-0008576,PROD-00143,3,0.2,56.81
ITEM-00000685,ORD-0021019,PROD-00169,1,0.25,8.56
ITEM-00000686,ORD-0020132,PROD-00158,2,0.3,74.36
ITEM-00000687,ORD-0021703,PROD-00135,3,0.05,171.78
ITEM-00000688,ORD-0016265,PROD-00138,3,0.15,233.12
ITEM-00000689,ORD-0011960,PROD-00178,5,0.15,167.11
ITEM-00000690,ORD-0000289,PROD-00035,4,0.05,81.05
ITEM-00000691,ORD-0024520,PROD-00237,3,0.2,68.41
ITEM-00000692,ORD-0006210,PROD-00150,3,0.2,13.52
ITEM-00000693,ORD-0018239,PROD-00208,1,0.0,34.75
ITEM-00000694,ORD-0003847,PROD-00097,1,0.1,49.72
ITEM-00000695,ORD-0005629,PROD-00113,2,0.3,208.0
ITEM-00000696,ORD-0009861,PROD-00127,1,0.3,228.91
ITEM-00000697,ORD-0004435,PROD-00240,3,0.2,135.98
ITEM-00000698,ORD-0019609,PROD-00216,4,0.25,87.44
ITEM-00000699,ORD-0022318,PROD-00241,5,0.3,52.8
ITEM-00000700,ORD-0008744,PROD-00031,4,0.25,100.24
ITEM-00000701,ORD-0004208,PROD-00007,3,0.0,139.66
ITEM-00000702,ORD-0024791,PROD-00222,2,0.3,205.33
ITEM-00000703,ORD-0024255,PROD-00128,5,0.3,82.81
ITEM-00000704,ORD-0006295,PROD-00018,2,0.1,167.45
ITEM-00000705,ORD-0006758,PROD-00172,1,0.25,228.09
ITEM-00000706,ORD-0016876,PROD-00087,2,0.2,154.03
ITEM-00000707,ORD-0016232,PROD-00156,1,0.15,148.69
ITEM-00000708,ORD-0018987,PROD-00097,3,0.05,209.43
ITEM-00000709,ORD-0023822,PROD-00291,2,0.05,116.12
ITEM-00000710,ORD-0005828,PROD-00160,2,0.1,26.11
ITEM-00000711,ORD-0002550,PROD-00165,1,0.25,121.49
ITEM-00000712,ORD-0010549,PROD-00153,3,0.3,140.83
ITEM-00000713,ORD-0010964,PROD-00188,4,0.1,14.7
ITEM-00000714,ORD-0004236,PROD-00056,2,0.2,38.99
ITEM-00000715,ORD-0022410,PROD-00212,5,0.25,143.51
ITEM-00000716,ORD-0016952,PROD-00022,3,0.15,164.67
ITEM-00000717,ORD-0000714,PROD-00169,1,0.25,180.49
ITEM-00000718,ORD-0020007,PROD-00175,2,0.1,162.07
ITEM-00000719,ORD-0006607,PROD-00023,4,0.1,169.6
ITEM-00000720,ORD-0005664,PROD-00018,4,0.25,126.42
ITEM-00000721,ORD-0007675,PROD-00027,3,0.1,98.32
ITEM-00000722,ORD-0004650,PROD-00121,4,0.3,201.52
ITEM-00000723,ORD-0005291,PROD-00196,5,0.05,134.93
ITEM-00000724,ORD-0010629,PROD-00151,5,0.15,26.03
ITEM-00000725,ORD-0012449,PROD-00020,2,0.2,38.94
ITEM-00000726,ORD-0003387,PROD-00240,3,0.3,17.3
ITEM-00000727,ORD-0022336,PROD-00040,3,0.05,44.76
ITEM-00000728,ORD-0012040,PROD-00197,4,0.3,243.71
ITEM-00000729,ORD-0004129,PROD-00017,3,0.1,8.75
ITEM-00000730,ORD-0016503,PROD-00089,5,0.2,16.35
ITEM-00000731,ORD-0020316,PROD-00257,5,0.15,21.71
ITEM-00000732,ORD-0016052,PROD-00003,4,0.25,44.17
ITEM-00000733,ORD-0024122,PROD-00023,2,0.3,203.08
ITEM-00000734,ORD-0024840,PROD-00007,2,0.05,98.14
ITEM-00000735,ORD-0006837,PROD-00016,5,0.3,243.74
ITEM-00000736,ORD-0021698,PROD-00298,2,0.05,174.34
ITEM-00000737,ORD-0005797,PROD-00043,2,0.05,13.93
ITEM-00000738,ORD-0024748,PROD-00150,2,0.05,176.05
ITEM-00000739,ORD-0006147,PROD-00118,3,0.2,25.46
ITEM-00000740,ORD-0009185,PROD-00281,2,0.15,23.24
ITEM-00000741,ORD-0008822,PROD-00245,4,0.2,31.6
ITEM-00000742,ORD-0012462,PROD-00006,2,0.2,178.56
ITEM-00000743,ORD-0012417,PROD-00129,4,0.05,97.43
ITEM-00000744,ORD-0013336,PROD-00178,4,0.0,101.66
ITEM-00000745,ORD-0008998,PROD-00173,4,0.05,213.2
ITEM-00000746,ORD-0016380,PROD-00001,3,0.2,93.42
ITEM-00000747,ORD-0022258,PROD-00174,2,0.2,226.25
ITEM-00000748,ORD-0020550,PROD-00015,1,0.2,97.16
ITEM-00000749,ORD-0013034,PROD-00050,5,0.05,219.04
ITEM-00000750,ORD-0014268,PROD-00127,1,0.25,124.3
ITEM-00000751,ORD-0019493,PROD-00011,4,0.2,106.1
ITEM-00000752,ORD-0002599,PROD-00040,5,0.05,27.0
ITEM-00000753,ORD-0018893,PROD-00131,2,0.25,49.88
ITEM-00000754,ORD-0005261,PROD-00168,5,0.05,30.26
ITEM-00000755,ORD-0021335,PROD-00242,3,0.0,204.29
ITEM-00000756,ORD-0011733,PROD-00054,4,0.15,125.3
ITEM-00000757,ORD-0024300,PROD-00285,2,0.1,99.27
ITEM-00000758,ORD-0008215,PROD-00161,3,0.15,116.07
ITEM-00000759,ORD-0005992,PROD-00164,2,0.3,220.67
ITEM-00000760,ORD-0021584,PROD-00155,3,0.1,174.03
ITEM-00000761,ORD-0007622,PROD-00145,5,0.2,37.07
ITEM-00000762,ORD-0014087,PROD-00240,4,0.2,109.2
ITEM-00000763,ORD-0016523,PROD-00127,5,0.05,175.3
ITEM-00000764,ORD-0020747,PROD-00100,3,0.3,23.54
ITEM-00000765,ORD-0009549,PROD-00272,1,0.0,202.01
ITEM-00000766,ORD-0020615,PROD-00236,1,0.2,235.3
ITEM-00000767,ORD-0013507,PROD-00196,3,0.05,181.47
ITEM-00000768,ORD-0017921,PROD-00246,4,0.25,30.01
ITEM-00000769,ORD-0005969,PROD-00284,4,0.05,60.78
ITEM-00000770,ORD-0023440,PROD-00226,3,0.2,205.74
ITEM-00000771,ORD-0015772,PROD-00180,3,0.1,138.86
ITEM-00000772,ORD-0017635,PROD-00171,5,0.05,15.75
ITEM-00000773,ORD-0002559,PROD-00243,1,0.1,228.68
ITEM-00000774,ORD-0002325,PROD-00198,1,0.25,52.32
ITEM-00000775,ORD-0007124,PROD-00040,2,0.2,18.0
ITEM-00000776,ORD-0023755,PROD-00015,1,0.1,44.19
ITEM-00000777,ORD-0007234,PROD-00038,5,0.3,88.46
ITEM-00000778,ORD-0008470,PROD-00162,3,0.1,31.75
ITEM-00000779,ORD-0013039,PROD-00097,2,0.25,36.0
ITEM-00000780,ORD-0001860,PROD-00240,2,0.0,97.14
ITEM-00000781,ORD-0005110,PROD-00069,4,0.25,84.04
ITEM-00000782,ORD-0008176,PROD-00224,1,0.1,78.92
ITEM-00000783,ORD-0005845,PROD-00199,5,0.3,57.72
ITEM-00000784,ORD-0018628,PROD-00094,5,0.3,73.07
ITEM-00000785,ORD-0005275,PROD-00146,4,0.25,14.2
ITEM-00000786,ORD-0010030,PROD-00257,4,0.3,45.62
ITEM-00000787,ORD-0017963,PROD-00157,3,0.05,44.24
ITEM-00000788,ORD-0012612,PROD-00295,3,0.25,163.06
ITEM-00000789,ORD-0003470,PROD-00295,4,0.3,197.18
ITEM-00000790,ORD-0022367,PROD-00027,1,0.15,9.76
ITEM-00000791,ORD-0024796,PROD-00062,3,0.15,14.64
ITEM-00000792,ORD-0024274,PROD-00133,5,0.05,0.0
ITEM-00000793,ORD-0023890,PROD-00050,2,0.25,180.67
ITEM-00000794,ORD-0009077,PROD-00201,1,0.15,64.72
ITEM-00000795,ORD-0006215,PROD-00167,1,0.3,199.67
ITEM-00000796,ORD-0009315,PROD-00168,1,0.0,182.75
ITEM-00000797,ORD-0002746,PROD-00297,1,0.2,149.7
ITEM-00000798,ORD-0010972,PROD-00233,2,0.05,194.64
ITEM-00000799,ORD-0018091,PROD-00021,5,0.25,192.23
ITEM-00000800,ORD-0019226,PROD-00273,5,0.2,104.48
ITEM-00000801,ORD-0011474,PROD-00067,2,0.0,175.89
ITEM-00000802,ORD-0012646,PROD-00106,1,0.25,40.16
ITEM-00000803,ORD-0018106,PROD-00006,1,0.0,19.82
ITEM-00000804,ORD-0009242,PROD-00142,1,0.3,224.78
ITEM-00000805,ORD-0009060,PROD-00039,2,0.2,210.83
ITEM-00000806,ORD-0004834,PROD-00081,3,0.2,99.99
ITEM-00000807,ORD-0006891,PROD-00065,5,0.0,221.57
ITEM-00000808,ORD-0021034,PROD-00032,1,0.15,121.52
ITEM-00000809,ORD-0009405,PROD-00230,2,0.05,177.26
ITEM-00000810,ORD-0010989,PROD-00180,5,0.0,82.72
ITEM-00000811,ORD-0015647,PROD-00208,3,0.1,82.46
ITEM-00000812,ORD-0020249,PROD-00135,1,0.2,170.78
ITEM-00000813,ORD-0017241,PROD-00059,3,0.15,224.75
ITEM-00000814,ORD-0016407,PROD-00285,1,0.3,18.74
ITEM-00000815,ORD-0001896,PROD-00292,2,0.2,150.36
ITEM-00000816,ORD-0016845,PROD-00269,4,0.0,24.51
ITEM-00000817,ORD-0006488,PROD-00073,5,0.0,123.38
ITEM-00000818,ORD-0007283,PROD-00259,1,0.2,93.96
ITEM-00000819,ORD-0022240,PROD-00191,5,0.1,92.94
ITEM-00000820,ORD-0001786,PROD-00212,2,0.25,27.08
