return_id,item_id,order_id,return_date,reason,refund_amount
RET-000347,ITEM-00068561,ORD-0020304,2023-12-28,Changed Mind,206.73
RET-000348,ITEM-00048039,ORD-0019844,2023-08-30,Damaged,165.46
RET-000349,ITEM-00058348,ORD-0022324,2022-10-24,WrongItem,161.28
RET-000350,ITEM-00036075,ORD-0020893,2024-04-04,WrongItem,198.18
RET-000351,ITEM-00038055,ORD-0021692,2024-09-20,Late Delivery,84.92
RET-000352,ITEM-00000396,ORD-0002612,2024-12-03,Changed Mind,268.8
RET-000353,ITEM-00060574,ORD-0018315,2024-12-31,Not as Described,200.68
RET-000354,ITEM-00044851,ORD-0000802,2023-08-13,Not as Described,210.32
RET-000355,ITEM-00063725,ORD-0011255,2023-04-27,Late Delivery,93.41
RET-000356,ITEM-00032136,ORD-0007705,2023-03-24,Changed Mind,354.64
RET-000357,ITEM-00068392,ORD-0010382,2022-10-03,WrongItem,636.45
RET-000358,ITEM-00008043,ORD-0014698,2022-11-04,WrongItem,52.69
RET-000359,ITEM-00047641,ORD-0005297,2023-10-23,Late Delivery,132.16
RET-000360,ITEM-00054569,ORD-0008763,2023-11-14,Changed Mind,318.12
RET-000361,ITEM-00018290,ORD-0018233,2022-05-07,Changed Mind,454.52
RET-000362,ITEM-00046882,ORD-0020600,2024-10-18,WrongItem,176.18
RET-000363,ITEM-00033891,ORD-0002190,2024-08-09,Changed Mind,409.2
RET-000364,ITEM-00040634,ORD-0002927,2024-05-19,Changed Mind,57.57
RET-000365,ITEM-00019663,ORD-0006231,2023-02-01,Late Delivery,84.0
RET-000366,ITEM-00037333,ORD-0002376,2022-05-18,WrongItem,438.25
RET-000367,ITEM-00002952,ORD-0001989,2024-02-28,Damaged,552.84
RET-000368,ITEM-00066263,ORD-0019385,2024-02-15,Not as Described,278.1
RET-000369,ITEM-00011468,ORD-0016904,2023-04-10,Changed Mind,837.0
RET-000370,ITEM-00061240,ORD-0022016,2024-06-04,WrongItem,426.86
RET-000371,ITEM-00053059,ORD-0013750,2024-06-19,Damaged,235.75
RET-000372,ITEM-00052751,ORD-0019598,2024-07-06,Late Delivery,-639.0
RET-000373,ITEM-00043057,ORD-0004750,2023-04-23,Not as Described,280.56
RET-000374,ITEM-00029190,ORD-0024399,2022-02-17,Not as Described,544.62
RET-000375,ITEM-00048657,ORD-0006064,2024-11-02,Late Delivery,111.99
RET-000376,ITEM-00013598,ORD-0001983,2023-06-09,Damaged,485.16
RET-000377,ITEM-00034988,ORD-0009867,2022-11-22,WrongItem,423.06
RET-000378,ITEM-00028536,ORD-0004359,2024-12-24,Changed Mind,1217.45
RET-000379,ITEM-00021934,ORD-0011434,2024-01-16,Not as Described,737.01
RET-000380,ITEM-00069291,ORD-0016957,2022-09-15,Damaged,898.72
RET-000381,ITEM-00002768,ORD-0001536,2022-12-21,Changed Mind,127.75
RET-000382,ITEM-00028988,ORD-0018047,2024-11-19,Not as Described,393.98
RET-000383,ITEM-00047053,ORD-0006284,2023-06-04,Not as Described,229.76
RET-000384,ITEM-00020738,ORD-0002750,2022-10-18,Damaged,1223.65
RET-000385,ITEM-00021941,ORD-0018829,2022-01-19,WrongItem,155.76
RET-000386,ITEM-00000528,ORD-0019697,2023-12-29,WrongItem,1067.25
RET-000387,ITEM-00009189,ORD-0008966,2024-12-21,WrongItem,415.24
RET-000388,ITEM-00057524,ORD-0020673,2022-10-16,Late Delivery,845.56
RET-000389,ITEM-00015081,ORD-0001445,2024-01-24,Late Delivery,214.5
RET-000390,ITEM-00005674,ORD-0013197,2022-08-06,Changed Mind,787.95
RET-000391,ITEM-00014575,ORD-0009965,2022-01-14,WrongItem,239.83
RET-000392,ITEM-00015815,ORD-0006470,2024-03-08,Late Delivery,769.64
RET-000393,ITEM-00062814,ORD-0013287,2024-08-05,Late Delivery,238.08
RET-000394,ITEM-00055869,ORD-0013197,2023-07-06,Late Delivery,235.11
RET-000395,ITEM-00017422,ORD-0000711,2022-08-29,Damaged,245.5
RET-000396,ITEM-00057883,ORD-0017224,2022-05-07,Changed Mind,185.52
RET-000397,ITEM-00052614,ORD-0021783,2024-01-30,Changed Mind,748.28
RET-000398,ITEM-00027261,ORD-0016431,2023-09-15,Not as Described,412.65
RET-000399,ITEM-00040926,ORD-0010961,2022-02-14,Changed Mind,324.32
RET-000400,ITEM-00045547,ORD-0015036,2024-01-03,Not as Described,495.04
RET-000401,ITEM-00044993,ORD-0003808,2024-01-02,Changed Mind,228.01
RET-000402,ITEM-00050973,ORD-0012880,2023-05-22,Damaged,269.72
RET-000403,ITEM-00013264,ORD-0008329,2024-05-22,WrongItem,188.35
RET-000404,ITEM-00035969,ORD-0006356,2023-11-21,Changed Mind,427.28
RET-000405,ITEM-00037127,ORD-0001849,2022-09-14,Late Delivery,463.9
RET-000406,ITEM-00018288,ORD-0013430,2023-03-21,Late Delivery,388.56
RET-000407,ITEM-00048974,ORD-0015197,2024-09-13,Not as Described,882.55
RET-000408,ITEM-00015514,ORD-0016401,2022-10-11,Changed Mind,795.45
RET-000409,ITEM-00021975,ORD-0006384,2022-06-16,Not as Described,414.85
RET-000410,ITEM-00064145,ORD-0001967,2023-06-15,Not as Described,65.72
RET-000411,ITEM-00059389,ORD-0001960,2024-03-12,Damaged,397.34
RET-000412,ITEM-00057036,ORD-0001635,2022-01-30,Changed Mind,141.1
RET-000413,ITEM-00067275,ORD-0005751,2023-05-07,Late Delivery,50.64
RET-000414,ITEM-00066393,ORD-0015884,2022-03-14,Late Delivery,149.01
RET-000415,ITEM-00062574,ORD-0017418,2022-01-15,Damaged,173.49
RET-000416,ITEM-00059537,ORD-0017866,2022-05-22,Late Delivery,999.0
RET-000417,ITEM-00061657,ORD-0007054,2024-12-08,Damaged,686.4
RET-000418,ITEM-00017478,ORD-0000146,2024-11-01,WrongItem,683.61
RET-000419,ITEM-00051379,ORD-0001759,2022-03-14,WrongItem,109.48
RET-000420,ITEM-00020034,ORD-0002961,2025-01-10,Damaged,208.47
RET-000421,ITEM-00009091,ORD-0017037,2024-02-13,Not as Described,541.9
RET-000422,ITEM-00069655,ORD-0007079,2023-07-01,Changed Mind,1214.05
RET-000423,ITEM-00060635,ORD-0000736,2023-03-27,Changed Mind,983.5
RET-000424,ITEM-00027173,ORD-0001682,2023-05-01,Damaged,299.64
RET-000425,ITEM-00029891,ORD-0013365,2022-09-22,WrongItem,163.08
RET-000426,ITEM-00039729,ORD-0014059,2024-02-12,WrongItem,165.6
RET-000427,ITEM-00051170,ORD-0014448,2024-12-12,Late Delivery,214.08
RET-000428,ITEM-00064140,ORD-0001145,2024-08-17,Not as Described,554.31
RET-000429,ITEM-00003722,ORD-0016084,2022-05-27,Damaged,598.17
RET-000430,ITEM-00041538,ORD-0009219,2023-01-05,Damaged,56.5
RET-000431,ITEM-00057861,ORD-0024565,2024-05-29,Not as Described,206.66
RET-000432,ITEM-00012302,ORD-0022448,2023-05-21,Not as Described,578.88
RET-000433,ITEM-00002249,ORD-0020434,2022-04-11,WrongItem,354.57
RET-000434,ITEM-00000821,ORD-0001349,2022-02-23,Damaged,48.6
RET-000435,ITEM-00065140,ORD-0021936,2022-07-22,,528.33
RET-000436,ITEM-00047130,ORD-0019047,2023-02-18,Not as Described,14.16
RET-000437,ITEM-00016486,ORD-0019406,2024-12-22,WrongItem,685.86
RET-000438,ITEM-00050918,ORD-0016844,2022-03-18,Late Delivery,1168.65
RET-000439,ITEM-00055797,ORD-0013376,2024-09-23,Not as Described,106.48
RET-000440,ITEM-00040060,ORD-0022226,2024-03-02,Not as Described,242.44
RET-000441,ITEM-00041528,ORD-0008989,2023-03-28,Late Delivery,1125.95
RET-000442,ITEM-00054507,ORD-0024756,2025-01-07,Late Delivery,143.94
RET-000443,ITEM-00035201,ORD-0018359,2023-01-17,Late Delivery,629.07
RET-000444,ITEM-00064459,ORD-0000720,2023-09-28,WrongItem,72.24
RET-000445,ITEM-00018733,ORD-0020301,2023-10-09,WrongItem,632.73
RET-000446,ITEM-00036043,ORD-0006463,2022-04-29,Late Delivery,618.93
RET-000447,ITEM-00018135,ORD-0001782,2024-07-12,Changed Mind,513.06
RET-000448,ITEM-00049269,ORD-0021149,2024-06-12,Late Delivery,-624.42
RET-000449,ITEM-00025068,ORD-0015532,2023-09-15,Changed Mind,360.66
RET-000450,ITEM-00056567,ORD-0011316,2023-01-15,WrongItem,199.84
RET-000451,ITEM-00061484,ORD-0020101,2023-10-03,WrongItem,32.66
RET-000452,ITEM-00048791,ORD-0003649,2024-12-29,WrongItem,117.45
RET-000453,ITEM-00059903,ORD-0001499,2024-11-08,Not as Described,463.6
RET-000454,ITEM-00040217,ORD-0007781,2022-02-16,Not as Described,177.42
RET-000455,ITEM-00041734,ORD-0010074,2022-06-19,WrongItem,46.23
RET-000456,ITEM-00064340,ORD-0024737,2023-10-08,Not as Described,418.18
RET-000457,ITEM-00048193,ORD-0002367,2022-09-30,Damaged,205.84
RET-000458,ITEM-00021218,ORD-0015431,2024-04-30,Damaged,282.76
RET-000459,ITEM-00007092,ORD-0021673,2023-08-20,WrongItem,234.28
RET-000460,ITEM-00051387,ORD-0006313,2022-03-02,Not as Described,454.62
RET-000461,ITEM-00049909,ORD-0005722,2022-12-25,WrongItem,368.7
RET-000462,ITEM-00063165,ORD-0001378,2022-02-19,Damaged,588.9
RET-000463,ITEM-00044854,ORD-0005035,2023-03-03,Damaged,465.1
RET-000464,ITEM-00051625,ORD-0005967,2023-04-27,WrongItem,151.4
RET-000465,ITEM-00004889,ORD-0014305,2022-08-26,WrongItem,463.12
RET-000466,ITEM-00010705,ORD-0022692,2023-05-07,Damaged,351.3
RET-000467,ITEM-00062594,ORD-0017255,2022-08-04,Not as Described,94.47
RET-000468,ITEM-00024979,ORD-0003077,2023-06-12,Changed Mind,361.4
RET-000469,ITEM-00049988,ORD-0003587,2022-09-01,WrongItem,547.28
RET-000470,ITEM-00036099,ORD-0024075,2022-04-02,Not as Described,214.85
RET-000471,ITEM-00063967,ORD-0007919,2022-02-05,Changed Mind,1040.5
RET-000472,ITEM-00009069,ORD-0010865,2022-12-04,Late Delivery,437.46
RET-000473,ITEM-00015939,ORD-0002686,2024-10-08,Changed Mind,219.51
RET-000474,ITEM-00041198,ORD-0008016,2022-08-13,WrongItem,827893.08
RET-000475,ITEM-00036493,ORD-0022161,2022-06-26,Not as Described,671.2
RET-000476,ITEM-00029301,ORD-0004595,2022-07-03,WrongItem,83.45
RET-000477,ITEM-00069616,ORD-0002713,2024-03-06,Changed Mind,1176.55
RET-000478,ITEM-00058456,ORD-0002051,2023-12-20,Damaged,400.8
RET-000479,ITEM-00041233,ORD-0015005,2023-02-18,WrongItem,209.35
RET-000480,ITEM-00046829,ORD-0007721,2024-02-18,Late Delivery,701.67
RET-000481,ITEM-00026109,ORD-0015194,2022-12-12,Damaged,911.7
RET-000482,ITEM-00069295,ORD-0001259,2023-12-10,WrongItem,523.62
RET-000483,ITEM-00062019,ORD-0004423,2024-07-10,Not as Described,135.76
RET-000484,ITEM-00052626,ORD-0005295,2023-10-26,WrongItem,188.25
RET-000485,ITEM-00067740,ORD-0024440,2022-08-26,Not as Described,887.2
RET-000486,ITEM-00060510,,2022-05-09,Damaged,823.4
RET-000487,ITEM-00044610,ORD-0002284,2023-09-30,WrongItem,106.2
RET-000488,ITEM-00001295,ORD-0000175,2024-10-19,Late Delivery,188.3
RET-000489,ITEM-00009865,ORD-0022424,2023-12-24,WrongItem,218.4
RET-000490,ITEM-00030442,ORD-0013015,2024-02-02,Late Delivery,351.88
RET-000491,ITEM-00025795,ORD-0019977,2024-09-01,Late Delivery,367.6
RET-000492,ITEM-00008292,ORD-0012085,2025-01-15,Late Delivery,275.88
RET-000493,ITEM-00028896,ORD-0020558,2022-11-17,Not as Described,243.07
RET-000494,ITEM-00023993,ORD-0009867,2023-03-21,Late Delivery,504.55
RET-000495,ITEM-00042068,ORD-0018367,2023-05-08,Changed Mind,69.55
RET-000496,ITEM-00040368,ORD-0019191,2023-09-29,Damaged,36.6
RET-000497,ITEM-00002223,ORD-0000326,2024-08-02,WrongItem,1075.55
RET-000498,ITEM-00013753,ORD-0010154,2023-03-05,Not as Described,429.96
RET-000499,ITEM-00025538,ORD-0023113,2025-03-21,Late Delivery,80.09
RET-000500,ITEM-00045744,ORD-0018366,2022-06-24,Changed Mind,19.46
RET-000501,ITEM-00033110,ORD-0015362,2024-05-22,Late Delivery,1081.1
RET-000502,ITEM-00018754,ORD-0010211,2024-01-09,Changed Mind,274.78
RET-000503,ITEM-00039673,ORD-0008574,2022-05-18,WrongItem,390.85
RET-000504,ITEM-00012295,ORD-0015816,2022-09-14,Changed Mind,81.82
RET-000505,ITEM-00001227,ORD-0016706,2024-10-24,Not as Described,651.08
RET-000506,ITEM-00016368,ORD-0019562,2023-01-15,Late Delivery,91.42
RET-000507,ITEM-00041881,ORD-0019550,2024-09-05,Damaged,864.55
RET-000508,ITEM-00005428,ORD-0006976,2023-07-30,Not as Described,1112.8
RET-000509,ITEM-00020341,ORD-0002899,2023-02-12,WrongItem,1185.15
RET-000510,ITEM-00036325,ORD-0004413,2023-08-08,WrongItem,108.2
RET-000511,ITEM-00058981,ORD-0010389,2023-07-31,WrongItem,60.53
RET-000512,ITEM-00069971,ORD-0000839,2022-08-22,Changed Mind,112.72
RET-000513,ITEM-00024973,ORD-0011622,2022-09-28,WrongItem,248.51
RET-000514,ITEM-00028123,ORD-0014941,2022-11-30,WrongItem,584.65
RET-000515,ITEM-00012226,ORD-0009517,2024-08-07,WrongItem,915.0
RET-000516,ITEM-00048994,ORD-0009262,2023-04-28,Late Delivery,68.8
RET-000517,ITEM-00045653,ORD-0024430,2024-02-01,WrongItem,164.27
RET-000518,ITEM-00061801,ORD-0000935,2023-04-28,WrongItem,385.92
RET-000519,ITEM-00006258,ORD-0021307,2022-12-03,Damaged,486.81
RET-000520,ITEM-00026747,ORD-0008834,2024-11-12,WrongItem,491.34
RET-000521,ITEM-00022228,ORD-0016592,2023-12-15,Damaged,202.0
RET-000522,ITEM-00013074,ORD-0006631,2022-04-26,Changed Mind,197.1
RET-000523,ITEM-00063000,ORD-0015497,2024-06-20,Changed Mind,407.26
RET-000524,ITEM-00012746,ORD-0011381,2023-02-08,Not as Described,173.28
RET-000525,ITEM-00047099,ORD-0022299,2023-08-22,WrongItem,379.3
RET-000526,ITEM-00026128,ORD-0015275,2022-03-10,Changed Mind,67.8
RET-000527,ITEM-00069821,ORD-0017091,2024-09-19,Late Delivery,14.68
RET-000528,ITEM-00051123,ORD-0007482,2024-09-15,Changed Mind,973.64
RET-000529,ITEM-00001180,ORD-0006615,2022-07-09,WrongItem,471.9
RET-000530,ITEM-00004401,ORD-0011796,2024-09-29,Late Delivery,47.92
RET-000531,ITEM-00009608,ORD-0013139,2025-01-16,Late Delivery,1044.4
RET-000532,ITEM-00001097,ORD-0004590,2024-12-13,Not as Described,952.96
RET-000533,ITEM-00008955,ORD-0004900,2022-10-26,WrongItem,234.8
RET-000534,ITEM-00023794,ORD-0022952,2023-08-26,WrongItem,108.49
RET-000535,ITEM-00023745,ORD-0014686,2024-10-12,Late Delivery,174.54
RET-000536,ITEM-00051456,ORD-0008680,2023-06-07,Not as Described,623.04
RET-000537,ITEM-00052262,ORD-0024788,2022-10-23,WrongItem,77.34
RET-000538,ITEM-00045930,ORD-0011566,2023-02-01,WrongItem,851.24
RET-000539,ITEM-00022204,ORD-0000650,2022-08-07,Damaged,791.7
RET-000540,ITEM-00024126,ORD-0013880,2023-06-04,Changed Mind,407.84
RET-000541,ITEM-00048771,ORD-0004565,2024-03-18,Late Delivery,242.64
RET-000542,ITEM-00069222,ORD-0008552,2024-04-23,Damaged,376.96
RET-000543,ITEM-00008947,ORD-0004015,2022-07-21,WrongItem,232.98
RET-000544,ITEM-00029623,ORD-0006951,2022-03-16,Changed Mind,212.94
RET-000545,ITEM-00060706,ORD-0019515,2024-10-31,WrongItem,345.12
RET-000546,ITEM-00036049,ORD-0024686,2024-06-11,Not as Described,264.4
RET-000547,ITEM-00069873,ORD-0002861,2022-11-22,WrongItem,266.48
RET-000548,ITEM-00042445,ORD-0006152,2023-11-23,Late Delivery,113.79
RET-000549,ITEM-00047422,ORD-0024724,2024-08-10,Late Delivery,107.67
RET-000550,ITEM-00019078,ORD-0007579,2023-07-31,WrongItem,106.0
RET-000551,ITEM-00054013,ORD-0006896,2023-01-28,Damaged,355.6
RET-000552,ITEM-00058008,ORD-0020134,2023-10-20,Changed Mind,51.46
RET-000553,ITEM-00011299,ORD-0023469,2023-01-27,Changed Mind,15.78
RET-000554,ITEM-00018337,ORD-0012705,2023-11-07,WrongItem,80.35
RET-000555,ITEM-00055228,ORD-0004763,2023-06-22,WrongItem,403.44
RET-000556,ITEM-00012962,ORD-0013461,2022-11-27,Damaged,530.36
RET-000557,ITEM-00057118,ORD-0002783,2023-01-20,Damaged,839.08
RET-000558,ITEM-00051021,ORD-0011494,2022-11-14,Damaged,95.44
RET-000559,ITEM-00024011,ORD-0015542,2024-11-03,Not as Described,255.2
RET-000560,ITEM-00057470,ORD-0008994,2024-01-01,Damaged,160.52
RET-000561,ITEM-00036673,ORD-0018725,2022-10-09,Not as Described,149.76
RET-000562,ITEM-00018751,ORD-0024813,2024-02-13,WrongItem,481.7
RET-000563,ITEM-00040809,ORD-0024530,2023-08-12,Changed Mind,53.6
RET-000564,ITEM-00068344,ORD-0008345,2022-07-04,WrongItem,192.77
RET-000565,ITEM-00031979,ORD-0012177,2024-03-23,Late Delivery,44.46
RET-000566,ITEM-00039266,ORD-0019230,2022-07-21,Changed Mind,424.42
RET-000567,ITEM-00044934,ORD-0004259,2024-07-24,Late Delivery,200.25
RET-000568,ITEM-00027687,ORD-0005252,2023-12-13,,587.65
RET-000569,ITEM-00051612,ORD-0022989,2022-03-26,Damaged,224.19
RET-000570,ITEM-00062565,ORD-0006154,2023-04-18,Late Delivery,482.9
RET-000571,ITEM-00018423,ORD-0011748,2022-12-19,Not as Described,905.04
RET-000572,ITEM-00052898,ORD-0009045,2024-12-27,Damaged,493.62
RET-000573,ITEM-00054827,ORD-0004371,2023-10-16,Changed Mind,735.0
RET-000574,ITEM-00025748,ORD-0004322,2023-05-02,WrongItem,197.29
RET-000575,ITEM-00014501,ORD-0005710,2023-07-21,Damaged,77.41
RET-000576,ITEM-00060020,ORD-0016833,2024-02-20,Damaged,186.79
RET-000577,ITEM-00064825,ORD-0007794,2022-07-16,Late Delivery,811.88
RET-000578,ITEM-00021802,ORD-0024876,2024-09-15,WrongItem,540.84
RET-000579,ITEM-00009577,ORD-0023743,2022-04-05,Damaged,150.96
RET-000580,ITEM-00019053,ORD-0010147,2023-01-07,Changed Mind,663.84
RET-000581,ITEM-00002932,ORD-0004584,2022-11-10,Damaged,698.3
RET-000582,ITEM-00045356,ORD-0022346,2024-04-18,WrongItem,169.76
RET-000583,ITEM-00008994,ORD-0014577,2024-04-19,Not as Described,34.08
RET-000584,ITEM-00047378,ORD-0002578,2024-05-10,WrongItem,167.64
RET-000585,ITEM-00027555,ORD-0012327,2024-10-27,Damaged,366.28
RET-000586,ITEM-00055882,ORD-0015219,2023-10-20,Not as Described,248.01
RET-000587,ITEM-00041754,ORD-0019554,2023-07-16,Not as Described,46.62
RET-000588,ITEM-00041508,ORD-0010545,2024-08-18,Damaged,999.25
RET-000589,ITEM-00050373,ORD-0020341,2024-06-30,Damaged,119.34
RET-000590,ITEM-00035736,ORD-0023548,2024-10-30,WrongItem,954.68
RET-000591,ITEM-00004340,ORD-0019928,2023-10-18,Not as Described,11.42
RET-000592,ITEM-00029191,ORD-0015396,2023-06-21,Damaged,280.23
RET-000593,ITEM-00022599,ORD-0011675,2022-06-14,Late Delivery,178.86
RET-000594,ITEM-00037958,ORD-0012689,2022-09-17,Not as Described,65.61
RET-000595,ITEM-00020575,ORD-0007771,2022-11-05,Late Delivery,32.04
RET-000596,ITEM-00042252,ORD-0017445,2022-05-16,WrongItem,95.62
RET-000597,ITEM-00010619,ORD-0016793,2023-12-14,Not as Described,807.08
RET-000598,ITEM-00017682,ORD-0012609,2024-03-03,WrongItem,134.58
RET-000599,ITEM-00019507,ORD-0006638,2024-11-12,WrongItem,421.8
RET-000600,ITEM-00069315,ORD-0021128,2023-03-01,Damaged,115.15
RET-000601,ITEM-00029874,ORD-0008535,2022-11-29,WrongItem,157.22
RET-000602,ITEM-00026866,ORD-0024141,2022-02-05,Damaged,287.4
RET-000603,ITEM-00019907,ORD-0020006,2024-12-25,Damaged,333.56
RET-000604,ITEM-00057187,ORD-0010180,2024-07-01,WrongItem,146.05
RET-000605,ITEM-00062534,ORD-0019258,2024-11-20,WrongItem,47.91
RET-000606,ITEM-00066400,ORD-0012180,2023-01-03,Changed Mind,409.26
RET-000607,ITEM-00003050,ORD-0013472,2022-06-27,Changed Mind,130.85
RET-000608,ITEM-00061339,ORD-0009191,2022-06-16,Damaged,218.34
RET-000609,ITEM-00062172,ORD-0024866,2023-11-04,Damaged,51.52
RET-000610,ITEM-00023694,ORD-0016917,2024-05-07,Changed Mind,161.32
RET-000611,ITEM-00068838,ORD-0000574,2024-04-07,Late Delivery,989.2
RET-000612,ITEM-00037927,ORD-0008229,2025-01-10,Not as Described,775.05
RET-000613,ITEM-00030425,ORD-0013328,2024-12-06,Late Delivery,633.5
RET-000614,ITEM-00037148,ORD-0020596,2022-03-27,WrongItem,450.69
RET-000615,ITEM-00032234,ORD-0024912,2024-10-09,Damaged,156.56
RET-000616,ITEM-00023632,ORD-0020376,2024-06-19,Damaged,208.24
RET-000617,ITEM-00046645,ORD-0003971,2022-02-20,WrongItem,838.75
RET-000618,ITEM-00011010,ORD-0016462,2023-01-27,Changed Mind,459.04
RET-000619,ITEM-00047657,ORD-0024076,2022-10-15,Damaged,575.8
RET-000620,ITEM-00023154,ORD-0024043,2024-10-21,Not as Described,663.7
RET-000621,ITEM-00003046,ORD-0006930,2023-08-10,Not as Described,452.76
RET-000622,ITEM-00066933,ORD-0013822,2023-01-31,Damaged,206.95
RET-000623,ITEM-00027324,ORD-0006369,2022-10-10,WrongItem,179.82
RET-000624,ITEM-00058842,ORD-0013624,2024-07-25,Changed Mind,8.16
RET-000625,ITEM-00023547,ORD-0022416,2024-03-15,Not as Described,124.52
RET-000626,ITEM-00007586,ORD-0015397,2023-08-28,Not as Described,321.48
RET-000627,ITEM-00018810,ORD-0005656,2025-01-11,Changed Mind,322.04
RET-000628,ITEM-00010292,ORD-0015257,2025-02-03,Not as Described,1007.95
RET-000629,ITEM-00041030,ORD-0010233,2023-10-15,Late Delivery,128.49
RET-000630,ITEM-00069485,ORD-0017696,2023-01-31,Damaged,374.52
RET-000631,ITEM-00068488,ORD-0020375,2024-09-25,Late Delivery,366.64
RET-000632,ITEM-00026852,ORD-0011293,2022-12-16,Changed Mind,191.56
RET-000633,ITEM-00058082,ORD-0018343,2024-04-03,Late Delivery,890.0
RET-000634,ITEM-00027414,ORD-0006180,2022-09-14,Not as Described,8.15
RET-000635,ITEM-00009462,ORD-0000607,2023-12-24,Late Delivery,-359.44
RET-000636,ITEM-00038726,ORD-0022474,2023-05-26,Changed Mind,185.32
RET-000637,ITEM-00044490,ORD-0007686,2023-12-26,Late Delivery,299.2
RET-000638,ITEM-00053745,,2023-11-23,Not as Described,60.05
RET-000639,ITEM-00002659,ORD-0013146,2025-01-29,Changed Mind,88.2
RET-000640,ITEM-00052360,ORD-0020488,2022-09-03,WrongItem,243.99
RET-000641,ITEM-00016051,ORD-0015206,2023-06-11,WrongItem,802.92
RET-000642,ITEM-00033834,ORD-0015099,2022-10-29,Not as Described,295.82
RET-000643,ITEM-00030155,ORD-0017147,2023-04-08,Changed Mind,207.45
RET-000644,ITEM-00046932,ORD-0020450,2024-06-10,Changed Mind,139.12
RET-000645,ITEM-00039937,ORD-0006747,2023-07-01,Damaged,459.42
RET-000646,ITEM-00044614,ORD-0010369,2023-05-14,Damaged,236.24
RET-000647,ITEM-00016525,ORD-0011062,2024-07-31,Changed Mind,279.06
RET-000648,ITEM-00026344,ORD-0010154,2023-06-26,Not as Described,162.72
RET-000649,ITEM-00037079,ORD-0024395,2023-12-23,Damaged,235.64
RET-000650,ITEM-00030809,ORD-0009693,2023-06-17,WrongItem,699.95
RET-000651,ITEM-00037724,ORD-0001917,2022-08-18,WrongItem,699.88
RET-000652,ITEM-00004435,ORD-0022964,2024-06-15,Changed Mind,403.8
RET-000653,ITEM-00000585,ORD-0015721,2022-03-07,WrongItem,550.8
RET-000654,ITEM-00019910,ORD-0020557,2022-02-13,WrongItem,1154.4
RET-000655,ITEM-00043940,ORD-0018890,2024-06-16,Not as Described,124.2
RET-000656,ITEM-00069503,ORD-0004831,2022-09-27,Changed Mind,466.24
RET-000657,ITEM-00008985,ORD-0022589,2023-09-15,Changed Mind,737.56
RET-000658,ITEM-00013713,ORD-0001640,2024-10-25,Not as Described,684.8
RET-000659,ITEM-00050921,ORD-0015944,2024-06-07,WrongItem,11.95
RET-000660,ITEM-00022542,ORD-0005484,2024-06-06,Changed Mind,928.15
RET-000661,ITEM-00050464,ORD-0015740,2022-01-09,Changed Mind,782.6
RET-000662,ITEM-00028981,ORD-0021100,2023-12-16,Not as Described,411.02
RET-000663,ITEM-00066861,ORD-0011400,2023-10-26,WrongItem,648.6
RET-000664,ITEM-00054048,ORD-0001093,2024-09-14,Changed Mind,651.21
RET-000665,ITEM-00017732,ORD-0003833,2022-04-05,Damaged,437.44
RET-000666,ITEM-00007290,ORD-0021044,2022-10-03,Late Delivery,115.4
RET-000667,ITEM-00015354,ORD-0016276,2023-07-15,Damaged,16.72
RET-000668,ITEM-00036444,ORD-0012563,2023-07-01,Damaged,717.0
RET-000669,ITEM-00063928,ORD-0014097,2024-09-30,WrongItem,93.91
RET-000670,ITEM-00064300,ORD-0024441,2022-10-09,Not as Described,286.1
RET-000671,ITEM-00063278,ORD-0006242,2023-04-17,Damaged,7.63
RET-000672,ITEM-00015161,ORD-0006336,2024-02-08,Damaged,936.84
RET-000673,ITEM-00018210,ORD-0024060,2024-10-12,Not as Described,140.24
