order_id,customer_id,order_date,payment_method,channel,region,status
ORD-0000320,CUST-003996,2022-08-23 04:04:40,COD,Marketplace,Central,Completed
ORD-0000321,CUST-000557,2022-08-14 04:17:07,PayPal,Mobile App,Central,Pending
ORD-0000322,CUST-001052,2023-05-07 21:13:21,CC,Web,West,Completed
ORD-0000323,CUST-003023,2024-11-22 14:35:14,CC,Web,West,Completed
ORD-0000324,CUST-001723,2024-04-05 06:28:17,PayPal,Mobile App,Central,Completed
ORD-0000325,CUST-002340,2024-02-10 21:08:41,DC,Mobile App,North,Completed
ORD-0000326,CUST-003783,2024-10-14 12:36:42,CC,Marketplace,North,Completed
ORD-0000327,CUST-003765,2022-05-15 02:27:27,Bank Transfer,Marketplace,East,Completed
ORD-0000328,CUST-002287,2022-04-11 02:12:02,DC,Marketplace,West,Completed
ORD-0000329,CUST-004170,2023-06-08 06:11:20,PayPal,Mobile App,South,Completed
ORD-0000330,CUST-001679,2024-04-11 14:11:22,Bank Transfer,Web,East,Completed
ORD-0000331,CUST-003255,2024-07-28 04:14:59,CC,Marketplace,Central,Completed
ORD-0000332,CUST-000556,2024-12-13 06:08:44,Bank Transfer,Marketplace,West,Completed
ORD-0000333,CUST-002424,2024-07-01 16:52:51,PayPal,Marketplace,West,Completed
ORD-0000334,CUST-004243,2023-08-21 13:38:58,DC,Mobile App,South,Completed
ORD-0000335,CUST-001986,2022-07-29 23:19:23,COD,Marketplace,North,Completed
ORD-0000336,CUST-004060,2023-11-01 10:22:22,CC,Web,East,Completed
ORD-0000337,CUST-002883,2023-12-05 15:57:13,COD,Mobile App,North,Completed
ORD-0000338,CUST-004925,2022-05-05 17:20:14,Bank Transfer,Marketplace,North,Completed
ORD-0000339,CUST-003058,2023-11-22 07:39:47,CC,Web,North,Completed
ORD-0000340,CUST-000851,2023-06-21 03:47:54,DC,Mobile App,South,Cancelled
ORD-0000341,CUST-004815,2022-12-26 03:56:53,DC,Marketplace,Central,Completed
ORD-0000342,CUST-003669,2022-09-18 09:24:20,CC,Mobile App,East,Completed
ORD-0000343,CUST-001332,2023-10-31 03:48:30,Bank Transfer,Mobile App,East,Completed
ORD-0000344,CUST-002910,2024-06-01 11:40:37,DC,Marketplace,West,Completed
ORD-0000345,CUST-001276,2023-07-07 07:51:55,Bank Transfer,Mobile App,South,Completed
ORD-0000346,CUST-001108,2022-11-12 00:51:42,DC,Web,North,Completed
ORD-0000347,CUST-000029,2024-05-06 10:39:07,COD,Mobile App,North,Completed
ORD-0000348,CUST-003081,2023-11-29 05:41:37,CC,Marketplace,North,Completed
ORD-0000349,CUST-004207,2024-08-02 15:16:08,CC,Marketplace,West,Completed
ORD-0000350,CUST-001900,2024-06-18 06:11:53,PayPal,Web,North,Completed
ORD-0000351,CUST-001318,2022-08-29 20:51:37,PayPal,Mobile App,Central,Completed
ORD-0000352,CUST-001470,2022-05-02 13:38:04,CC,Mobile App,East,Completed
ORD-0000353,CUST-004656,2024-03-06 22:52:41,CC,Marketplace,East,Pending
ORD-0000354,CUST-004259,2023-06-04 09:55:21,PayPal,Web,South,Completed
ORD-0000355,CUST-004755,2023-06-26 02:37:42,CC,Marketplace,North,Completed
ORD-0000356,CUST-001398,2022-03-09 19:34:46,COD,Mobile App,West,Completed
ORD-0000357,CUST-000280,2023-09-02 02:07:44,Bank Transfer,Web,South,Cancelled
ORD-0000358,CUST-000792,2024-01-13 04:21:44,Bank Transfer,Mobile App,North,Completed
ORD-0000359,CUST-003873,2023-01-02 20:59:33,Bank Transfer,Web,East,Completed
ORD-0000360,CUST-002898,2023-04-25 02:56:06,PayPal,Marketplace,South,Completed
ORD-0000361,CUST-001460,2023-01-03 01:11:39,Bank Transfer,Web,East,Completed
ORD-0000362,CUST-000371,2024-07-21 16:39:14,DC,Web,South,Completed
ORD-0000363,CUST-002080,2023-11-12 18:26:49,COD,Web,West,Completed
ORD-0000364,CUST-002401,2022-12-03 19:41:15,Bank Transfer,Web,North,Completed
ORD-0000365,CUST-003211,2024-08-22 19:17:20,Bank Transfer,Web,Central,Completed
ORD-0000366,CUST-004227,2022-04-28 04:17:57,CC,Web,South,Completed
ORD-0000367,CUST-002868,2022-12-19 21:08:11,DC,Web,Central,Completed
ORD-0000368,CUST-001347,2022-10-30 07:39:34,Bank Transfer,Mobile App,East,Completed
ORD-0000369,CUST-002348,2024-12-09 01:05:28,Bank Transfer,Marketplace,South,Completed
ORD-0000370,CUST-002163,2023-07-25 20:02:03,COD,Mobile App,Central,Completed
ORD-0000371,CUST-000284,2023-07-25 03:59:31,DC,Mobile App,North,Completed
ORD-0000372,CUST-003002,2023-10-28 22:58:26,PayPal,Web,West,Completed
ORD-0000373,CUST-001609,2024-08-18 02:01:39,DC,Web,East,Completed
ORD-0000374,CUST-000635,2024-02-29 22:18:22,CC,Mobile App,West,Completed
ORD-0000375,CUST-000597,2022-04-14 05:25:05,COD,Mobile App,East,Completed
ORD-0000376,CUST-000677,2022-04-02 09:39:18,DC,Mobile App,West,Pending
ORD-0000377,CUST-001368,2024-04-28 16:41:23,CC,Mobile App,North,Completed
ORD-0000378,CUST-003388,2022-12-11 08:39:11,Bank Transfer,Web,East,Completed
ORD-0000379,CUST-002200,2023-10-29 14:27:44,CC,Mobile App,Central,Completed
ORD-0000380,CUST-002927,2022-06-26 03:05:44,COD,Marketplace,North,Pending
ORD-0000381,CUST-002624,2024-03-15 08:34:03,DC,Web,West,Completed
ORD-0000382,CUST-000584,2022-08-25 02:48:04,Bank Transfer,Marketplace,East,Completed
ORD-0000383,CUST-002848,2022-12-17 16:32:00,DC,Marketplace,North,Completed
ORD-0000384,CUST-002386,2022-10-13 05:18:34,DC,Marketplace,South,Pending
ORD-0000385,CUST-002022,2023-06-11 02:34:25,COD,Mobile App,East,Completed
ORD-0000386,CUST-003920,2024-03-10 03:09:15,Bank Transfer,Mobile App,East,Completed
ORD-0000387,CUST-001326,2022-11-24 09:24:22,PayPal,Marketplace,Central,Cancelled
ORD-0000388,CUST-001930,2024-06-11 15:45:39,CC,Mobile App,Central,Completed
ORD-0000389,CUST-001925,2023-08-02 01:44:05,COD,Web,South,Completed
ORD-0000390,CUST-001788,2024-03-14 23:08:17,CC,Mobile App,Central,Completed
ORD-0000391,CUST-003188,2024-04-29 19:01:18,Bank Transfer,Mobile App,Central,Completed
ORD-0000392,CUST-000182,2024-09-12 21:26:20,PayPal,Mobile App,East,Completed
ORD-0000393,CUST-000207,2022-04-12 06:47:13,DC,Mobile App,East,Completed
ORD-0000394,CUST-001653,2024-04-17 23:59:38,CC,Mobile App,West,Pending
ORD-0000395,CUST-001273,2022-03-15 08:33:03,DC,Mobile App,North,Completed
ORD-0000396,CUST-000914,2023-03-19 17:11:41,PayPal,Mobile App,South,Completed
ORD-0000397,CUST-004660,2023-04-12 21:04:22,DC,Marketplace,South,Completed
ORD-0000398,CUST-004124,2023-07-25 20:46:26,PayPal,Mobile App,South,Completed
ORD-0000399,CUST-003413,2022-09-15 22:14:11,DC,Marketplace,South,Cancelled
ORD-0000400,CUST-004704,2024-11-12 07:48:04,DC,Mobile App,North,Completed
ORD-0000401,CUST-001425,2024-11-20 03:06:43,COD,Mobile App,Central,Completed
ORD-0000402,CUST-003412,2022-06-04 18:14:50,CC,Marketplace,Central,Completed
ORD-0000403,CUST-000253,2024-12-30 20:26:11,CC,Mobile App,North,Completed
ORD-0000404,CUST-001894,2024-03-17 06:26:39,Bank Transfer,Web,East,Completed
ORD-0000405,CUST-002698,2022-09-18 06:45:37,Bank Transfer,Mobile App,Central,Completed
ORD-0000406,CUST-003193,2024-09-27 08:28:03,DC,Marketplace,West,Completed
ORD-0000407,CUST-001210,2022-07-28 11:28:56,PayPal,Web,South,Completed
ORD-0000408,CUST-000790,2024-03-14 22:31:07,COD,Web,South,Completed
ORD-0000409,CUST-003626,2023-06-04 13:09:41,CC,Web,West,Completed
ORD-0000410,CUST-000562,2024-05-14 00:09:12,COD,Mobile App,South,Completed
ORD-0000411,CUST-002427,2023-10-28 03:52:05,DC,Web,Central,Completed
ORD-0000412,CUST-000039,2023-11-30 16:54:15,PayPal,Web,Central,Completed
ORD-0000413,CUST-002498,2024-09-07 02:23:31,CC,Marketplace,North,Completed
ORD-0000414,CUST-001103,2022-01-08 16:30:37,DC,Web,Central,Completed
ORD-0000415,CUST-000715,2023-06-23 14:32:58,PayPal,Mobile App,North,Completed
ORD-0000416,CUST-001781,2024-06-05 21:07:40,COD,Mobile App,North,Cancelled
ORD-0000417,CUST-003753,2024-05-11 23:37:20,PayPal,Mobile App,Central,Completed
ORD-0000418,CUST-004756,2022-06-04 21:44:02,Bank Transfer,Mobile App,Central,Completed
ORD-0000419,CUST-000504,2023-01-12 05:01:16,DC,Mobile App,East,Refunded
ORD-0000420,CUST-004687,2023-12-13 03:47:29,PayPal,Web,West,Completed
ORD-0000421,CUST-002204,2023-02-08 09:10:22,DC,Mobile App,Central,Completed
ORD-0000422,CUST-003426,2022-11-15 15:38:58,DC,Web,West,Completed
ORD-0000423,CUST-002225,2023-07-14 05:23:07,DC,Web,North,Pending
ORD-0000424,CUST-002471,2022-09-26 23:30:34,CC,Marketplace,Central,Completed
ORD-0000425,CUST-001572,2024-11-17 03:22:23,COD,Web,South,Completed
ORD-0000426,CUST-001672,2022-08-01 16:31:07,PayPal,Web,North,Completed
ORD-0000427,CUST-004841,2024-01-19 19:40:37,DC,Marketplace,Central,Completed
ORD-0000428,CUST-004147,2023-02-26 08:33:41,DC,Mobile App,North,Completed
ORD-0000429,CUST-002573,2023-03-01 11:44:47,CC,Web,East,Completed
ORD-0000430,CUST-001653,2023-08-27 08:11:53,CC,Marketplace,West,Cancelled
ORD-0000431,CUST-004960,2022-05-13 13:51:41,DC,Web,East,Completed
ORD-0000432,CUST-000698,2024-01-05 09:29:00,DC,Web,Central,Cancelled
ORD-0000433,CUST-001363,2023-10-25 11:01:14,CC,Mobile App,West,Completed
ORD-0000434,CUST-001153,2022-10-29 01:11:13,Bank Transfer,Marketplace,South,Completed
ORD-0000435,CUST-004849,2023-06-06 12:24:54,COD,Marketplace,North,Completed
ORD-0000436,CUST-004197,2023-09-14 12:37:05,Bank Transfer,Web,Central,Completed
ORD-0000437,CUST-000820,2024-11-19 03:06:17,Bank Transfer,Marketplace,South,Completed
ORD-0000438,CUST-002404,2023-02-05 03:53:15,PayPal,Mobile App,South,Completed
ORD-0000439,CUST-002775,2022-07-24 07:17:34,DC,Marketplace,West,Completed
ORD-0000440,CUST-001828,2024-04-28 16:57:52,PayPal,Mobile App,North,Completed
ORD-0000441,CUST-003518,2022-01-23 11:36:14,PayPal,Web,South,Completed
ORD-0000442,CUST-000163,2024-09-18 08:37:34,Bank Transfer,Mobile App,North,Completed
ORD-0000443,CUST-002128,2024-09-17 00:08:52,Bank Transfer,Marketplace,East,Cancelled
ORD-0000444,CUST-000640,2022-12-23 03:55:58,Bank Transfer,Marketplace,Central,Completed
ORD-0000445,CUST-000004,2024-03-05 22:38:19,Bank Transfer,Web,Central,Completed
ORD-0000446,CUST-001154,2022-04-18 09:56:03,CC,Marketplace,West,Completed
ORD-0000447,CUST-001601,2022-05-14 22:25:22,CC,Marketplace,West,Pending
ORD-0000448,CUST-004522,2024-07-15 11:24:53,COD,Mobile App,East,Completed
ORD-0000449,CUST-002118,2022-01-30 04:15:38,COD,Web,East,Completed
ORD-0000450,CUST-000989,2024-07-16 12:11:32,PayPal,Web,East,Completed
ORD-0000451,CUST-000843,2024-06-08 04:05:05,PayPal,Marketplace,South,Completed
ORD-0000452,CUST-002228,2022-04-11 08:15:13,COD,Mobile App,South,Completed
ORD-0000453,CUST-003906,2023-11-20 10:14:36,PayPal,Mobile App,West,Completed
ORD-0000454,CUST-000471,2023-08-26 03:14:27,PayPal,Web,East,Cancelled
ORD-0000455,CUST-000507,2023-12-24 14:17:01,DC,Mobile App,North,Completed
ORD-0000456,CUST-002705,2023-10-22 05:50:32,COD,Marketplace,South,Completed
ORD-0000457,CUST-001722,2022-11-01 22:29:28,COD,Mobile App,West,Completed
ORD-0000458,CUST-002529,2023-02-20 13:04:06,COD,Marketplace,East,Completed
ORD-0000459,CUST-000886,2024-08-06 16:58:17,Bank Transfer,Web,Central,Completed
ORD-0000460,CUST-003210,2022-10-31 05:09:40,PayPal,Marketplace,East,Completed
ORD-0000461,CUST-003335,2023-02-06 15:19:32,Bank Transfer,Web,Central,Completed
ORD-0000462,CUST-000630,2024-08-03 04:13:07,Bank Transfer,Mobile App,South,Cancelled
ORD-0000463,CUST-002806,2023-11-13 12:38:14,DC,Marketplace,East,Pending
ORD-0000464,CUST-000391,2024-05-20 20:41:04,COD,Marketplace,East,Completed
ORD-0000465,CUST-001053,2023-06-24 19:35:32,Bank Transfer,Web,North,Completed
ORD-0000466,CUST-003783,2022-11-05 18:57:04,PayPal,Mobile App,East,Completed
ORD-0000467,CUST-004755,2023-02-23 22:26:12,PayPal,Web,North,Completed
ORD-0000468,CUST-004637,2022-09-01 09:35:12,DC,Web,East,Completed
ORD-0000469,CUST-000272,2024-04-02 16:50:35,Bank Transfer,Web,East,Pending
ORD-0000470,CUST-004508,2024-01-09 18:00:31,PayPal,Web,East,Completed
ORD-0000471,CUST-003032,2022-11-22 17:39:14,Bank Transfer,Web,South,Completed
ORD-0000472,CUST-003784,2024-06-01 13:50:54,DC,Web,West,Completed
ORD-0000473,CUST-003618,2024-09-27 11:40:04,CC,Marketplace,North,Completed
ORD-0000474,CUST-003238,2023-12-26 03:35:05,COD,Mobile App,North,Completed
ORD-0000475,CUST-001872,2023-07-29 14:51:35,CC,Mobile App,North,Completed
ORD-0000476,CUST-000513,2024-10-19 01:48:56,COD,Web,Central,Completed
ORD-0000477,CUST-000432,2022-10-21 11:34:02,CC,Marketplace,South,Completed
ORD-0000478,CUST-000036,2023-01-03 21:18:15,PayPal,Web,North,Completed
ORD-0000479,CUST-000768,2023-09-15 16:03:49,PayPal,Marketplace,West,Completed
ORD-0000480,CUST-004688,2022-04-23 12:38:59,PayPal,Mobile App,South,Completed
ORD-0000481,CUST-004129,2023-01-20 22:30:06,CC,Mobile App,Central,Cancelled
ORD-0000482,CUST-004052,2023-12-08 17:28:46,PayPal,Mobile App,West,Pending
ORD-0000483,CUST-002320,2023-08-04 04:57:58,Bank Transfer,Web,South,Completed
ORD-0000484,CUST-002013,2023-09-22 15:05:13,PayPal,Web,Central,Pending
ORD-0000485,CUST-001698,2023-08-19 20:26:30,DC,Web,Central,Completed
ORD-0000486,CUST-000731,2023-03-03 01:29:52,CC,Mobile App,North,Completed
ORD-0000487,CUST-002087,2023-06-23 21:10:38,CC,Web,East,Completed
ORD-0000488,CUST-004637,2023-05-13 10:34:57,CC,Mobile App,West,Completed
ORD-0000489,CUST-001593,2023-02-22 10:21:56,DC,Marketplace,North,Cancelled
ORD-0000490,CUST-003719,2022-08-16 19:55:02,DC,Web,Central,Completed
ORD-0000491,CUST-003137,2022-02-04 15:47:43,DC,Marketplace,South,Cancelled
ORD-0000492,CUST-000550,2024-12-17 13:41:50,Bank Transfer,Marketplace,Central,Completed
ORD-0000493,CUST-000696,2022-02-25 19:48:26,CC,Web,South,Pending
ORD-0000494,CUST-004564,2023-05-09 14:31:53,COD,Marketplace,West,Pending
ORD-0000495,CUST-001151,2023-12-30 16:22:27,COD,Mobile App,South,Completed
ORD-0000496,CUST-003466,2023-09-27 09:50:46,CC,Web,Central,Completed
ORD-0000497,CUST-001551,2023-12-16 10:37:50,Bank Transfer,Marketplace,South,Completed
ORD-0000498,CUST-002040,2024-03-14 05:55:04,PayPal,Web,South,Completed
ORD-0000499,CUST-002150,2022-10-22 02:05:47,DC,Web,West,Completed
ORD-0000500,CUST-000617,2023-06-20 11:40:44,CC,Marketplace,North,Completed
ORD-0000501,CUST-000194,2023-01-27 22:38:59,PayPal,Mobile App,South,Completed
ORD-0000502,CUST-003083,2023-05-10 22:23:11,PayPal,Web,Central,Cancelled
ORD-0000503,CUST-000735,2022-02-20 13:56:33,Bank Transfer,Web,South,Completed
ORD-0000504,CUST-004258,2023-01-13 16:11:20,Bank Transfer,Mobile App,South,Cancelled
ORD-0000505,CUST-002421,2022-04-18 06:28:51,PayPal,Marketplace,West,Completed
ORD-0000506,CUST-004710,2022-12-17 08:34:23,COD,Mobile App,Central,Completed
ORD-0000507,CUST-002714,2023-01-09 00:59:27,CC,Web,North,Refunded
ORD-0000508,CUST-002984,2023-09-28 11:01:20,PayPal,Marketplace,East,Completed
ORD-0000509,CUST-001157,2022-01-09 16:15:34,PayPal,Web,East,Completed
ORD-0000510,CUST-004501,2024-08-12 00:30:24,DC,Marketplace,South,Completed
ORD-0000511,CUST-003704,2024-07-23 11:56:58,COD,Marketplace,North,Completed
ORD-0000512,CUST-002058,2024-12-20 08:46:41,COD,Web,North,Cancelled
ORD-0000513,CUST-001711,2022-12-27 00:13:37,PayPal,Web,North,Completed
ORD-0000514,CUST-003988,2022-09-26 18:30:10,CC,Web,South,Pending
ORD-0000515,CUST-004895,2024-07-18 06:16:26,COD,Mobile App,West,Completed
ORD-0000516,CUST-002927,2022-08-23 05:40:15,Bank Transfer,Web,West,Completed
ORD-0000517,CUST-000457,2024-10-08 22:06:33,Bank Transfer,Marketplace,South,Completed
ORD-0000518,CUST-000190,2023-01-06 05:45:56,PayPal,Web,West,Completed
ORD-0000519,CUST-003580,2024-12-26 22:40:56,COD,Web,North,Pending
ORD-0000520,CUST-004007,2023-08-09 15:12:54,DC,Web,South,Completed
ORD-0000521,CUST-002986,2023-12-13 20:27:05,DC,Marketplace,Central,Cancelled
ORD-0000522,CUST-003260,2023-12-19 14:28:55,DC,Web,Central,Cancelled
ORD-0000523,CUST-004899,2023-10-30 21:46:55,CC,Marketplace,Central,Completed
ORD-0000524,CUST-002433,2022-06-03 10:52:11,Bank Transfer,Mobile App,South,Completed
ORD-0000525,CUST-003503,2023-02-06 16:27:05,COD,Marketplace,South,Completed
ORD-0000526,CUST-003420,2023-08-22 18:29:51,PayPal,Marketplace,West,Pending
ORD-0000527,CUST-004078,2024-06-13 15:12:27,COD,Mobile App,East,Completed
ORD-0000528,CUST-003983,2022-01-10 11:42:27,CC,Marketplace,West,Pending
ORD-0000529,CUST-000429,2024-03-22 16:53:32,COD,Marketplace,Central,Completed
ORD-0000530,CUST-002295,2023-11-22 02:25:32,CC,Mobile App,Central,Completed
ORD-0000531,CUST-002565,2022-10-09 12:03:54,Bank Transfer,Marketplace,West,Completed
ORD-0000532,CUST-001358,2024-05-19 09:33:05,Bank Transfer,Marketplace,West,Completed
ORD-0000533,CUST-000380,2022-04-07 10:54:03,Bank Transfer,Mobile App,North,Completed
ORD-0000534,CUST-003193,2023-03-28 18:28:02,DC,Marketplace,East,Completed
ORD-0000535,CUST-002423,2022-07-29 15:12:06,DC,Mobile App,East,Completed
ORD-0000536,CUST-001334,2022-02-26 23:16:47,COD,Web,South,Completed
ORD-0000537,CUST-000901,2023-01-13 08:09:48,COD,Web,South,Completed
ORD-0000538,CUST-002308,2023-06-28 13:55:02,DC,Mobile App,West,Completed
ORD-0000539,CUST-000786,2023-08-25 18:37:22,Bank Transfer,Mobile App,Central,Pending
ORD-0000540,CUST-000751,2023-10-08 03:33:05,DC,Marketplace,Central,Cancelled
ORD-0000541,CUST-002260,2024-01-28 20:24:00,COD,Web,Central,Completed
ORD-0000542,CUST-001860,2023-11-10 18:12:45,PayPal,Marketplace,Central,Completed
ORD-0000543,CUST-004940,2022-05-17 15:46:27,COD,Mobile App,South,Cancelled
ORD-0000544,CUST-004916,2023-11-27 05:12:43,DC,Marketplace,West,Completed
ORD-0000545,CUST-002636,2022-06-12 04:43:26,CC,Marketplace,North,Completed
ORD-0000546,CUST-000736,2024-10-13 10:59:34,COD,Mobile App,South,Completed
ORD-0000547,CUST-001004,2022-06-12 10:27:14,COD,Mobile App,South,Completed
ORD-0000548,CUST-000209,2022-07-17 01:57:31,PayPal,Marketplace,North,Completed
ORD-0000549,CUST-002640,2024-03-08 23:07:25,CC,Marketplace,West,Pending
ORD-0000550,CUST-002206,2022-05-07 01:01:09,PayPal,Marketplace,West,Completed
ORD-0000551,CUST-004259,2023-03-02 09:31:44,PayPal,Mobile App,Central,Completed
ORD-0000552,CUST-001377,2022-07-02 00:35:59,PayPal,Web,North,Completed
ORD-0000553,CUST-002412,2022-07-03 18:42:08,DC,Marketplace,West,Completed
ORD-0000554,CUST-004672,2022-03-15 16:56:16,COD,Mobile App,South,Completed
ORD-0000555,CUST-000286,2024-02-04 11:19:01,CC,Mobile App,North,Completed
ORD-0000556,CUST-004701,2023-02-24 16:40:31,PayPal,Mobile App,West,Refunded
ORD-0000557,CUST-003628,2024-02-16 23:56:02,CC,Marketplace,West,Completed
ORD-0000558,CUST-003472,2023-07-19 04:06:17,DC,Mobile App,North,Completed
ORD-0000559,CUST-004440,2023-06-22 20:15:55,DC,Mobile App,Central,Completed
ORD-0000560,CUST-002950,2024-01-17 19:35:29,DC,Mobile App,West,Completed
ORD-0000561,CUST-003353,2022-09-27 04:58:06,Bank Transfer,Marketplace,North,Completed
ORD-0000562,CUST-003184,2023-05-31 21:46:25,CC,Mobile App,North,Pending
ORD-0000563,CUST-001459,2024-10-15 15:27:48,CC,Web,North,Completed
ORD-0000564,CUST-001846,2023-12-27 02:48:06,DC,Web,Central,Completed
ORD-0000565,CUST-002121,2024-01-19 21:20:54,Bank Transfer,Marketplace,North,Completed
ORD-0000566,CUST-003845,2023-02-25 09:29:59,COD,Mobile App,South,Completed
ORD-0000567,CUST-003467,2023-02-15 07:26:46,Bank Transfer,Mobile App,Central,Pending
ORD-0000568,CUST-002201,2022-06-24 08:50:16,COD,Marketplace,West,Pending
ORD-0000569,CUST-004332,2024-10-16 00:05:56,CC,Marketplace,Central,Completed
ORD-0000570,CUST-000717,2022-09-03 08:23:29,DC,Mobile App,Central,Completed
ORD-0000571,CUST-001310,2023-03-03 07:21:21,CC,Mobile App,South,Completed
ORD-0000572,CUST-000668,2024-06-24 00:27:12,Bank Transfer,Web,South,Completed
ORD-0000573,CUST-003975,2024-05-02 08:44:15,DC,Marketplace,Central,Completed
ORD-0000574,CUST-000336,2024-11-15 02:29:50,DC,Marketplace,South,Completed
ORD-0000575,CUST-000414,2024-11-05 05:09:34,DC,Web,East,Completed
ORD-0000576,CUST-002407,2023-05-05 11:34:48,CC,Marketplace,West,Completed
ORD-0000577,CUST-004603,2022-07-20 15:07:25,PayPal,Marketplace,East,Completed
ORD-0000578,CUST-000282,2023-08-19 05:08:31,PayPal,Marketplace,Central,Completed
ORD-0000579,CUST-001527,2024-11-12 10:43:41,DC,Web,East,Completed
ORD-0000580,CUST-004085,2022-03-31 04:31:45,COD,Marketplace,South,Pending
ORD-0000581,CUST-000784,2023-05-04 18:00:05,Bank Transfer,Marketplace,East,Completed
ORD-0000582,CUST-000287,2023-04-05 02:09:29,PayPal,Marketplace,West,Completed
ORD-0000583,CUST-002721,2022-07-06 18:07:55,DC,Web,South,Pending
ORD-0000584,CUST-004265,2022-08-24 08:28:12,Bank Transfer,Marketplace,South,Completed
ORD-0000585,CUST-000385,2022-06-17 22:52:15,PayPal,Web,Central,Cancelled
ORD-0000586,CUST-003986,2024-05-06 20:08:07,PayPal,Mobile App,West,Completed
ORD-0000587,CUST-000758,2024-02-29 16:26:43,CC,Marketplace,North,Completed
ORD-0000588,CUST-000357,2024-11-18 04:59:04,CC,Web,East,Completed
ORD-0000589,CUST-003093,2024-06-05 10:21:27,PayPal,Marketplace,South,Completed
ORD-0000590,CUST-004711,2022-09-19 04:13:59,DC,Marketplace,East,Completed
ORD-0000591,CUST-000823,2022-08-03 08:43:53,PayPal,Mobile App,Central,Completed
ORD-0000592,CUST-004752,2023-10-31 00:59:06,COD,Web,Central,Completed
ORD-0000593,CUST-004315,2023-08-08 18:31:20,COD,Marketplace,East,Completed
ORD-0000594,CUST-004784,2023-07-24 21:37:10,Bank Transfer,Web,East,Completed
ORD-0000595,CUST-001202,2022-04-23 10:30:59,Bank Transfer,Mobile App,East,Refunded
ORD-0000596,CUST-000883,2024-07-06 13:08:00,Bank Transfer,Web,Central,Completed
ORD-0000597,CUST-000016,2023-06-23 13:59:27,PayPal,Web,East,Completed
ORD-0000598,CUST-002500,2024-05-11 13:13:12,Bank Transfer,Mobile App,Central,Completed
ORD-0000599,CUST-002396,2023-10-14 05:49:38,PayPal,Web,Central,Completed
