return_id,item_id,order_id,return_date,reason,refund_amount
RET-000381,ITEM-00002768,ORD-0001536,,Changed Mind,127.75
RET-000382,ITEM-00028988,ORD-0018047,,Not as Described,393.98
RET-000383,ITEM-00047053,ORD-0006284,2023-04-06,Not as Described,229.76
RET-000384,ITEM-00020738,ORD-0002750,,Damaged,1223.65
RET-000385,ITEM-00021941,ORD-0018829,,Wrong Item,155.76
RET-000386,ITEM-00000528,ORD-0019697,,Wrong Item,1067.25
RET-000387,ITEM-00009189,ORD-0008966,,Wrong Item,415.24
RET-000388,ITEM-00057524,ORD-0020673,,Late Delivery,845.56
RET-000389,ITEM-00015081,ORD-0001445,,Late Delivery,214.5
RET-000390,ITEM-00005674,ORD-0013197,2022-06-08,Changed Mind,787.95
RET-000391,ITEM-00014575,ORD-0009965,,Wrong Item,239.83
RET-000392,ITEM-00015815,ORD-0006470,2024-08-03,Late Delivery,769.64
RET-000393,ITEM-00062814,ORD-0013287,2024-05-08,Late Delivery,238.08
RET-000394,ITEM-00055869,ORD-0013197,2023-06-07,Late Delivery,235.11
RET-000395,ITEM-00017422,ORD-0000711,,Damaged,245.5
RET-000396,ITEM-00057883,ORD-0017224,2022-07-05,Changed Mind,185.52
RET-000397,ITEM-00052614,ORD-0021783,,Changed Mind,748.28
RET-000398,ITEM-00027261,ORD-0016431,,Not as Described,412.65
RET-000399,ITEM-00040926,ORD-0010961,,Changed Mind,324.32
RET-000400,ITEM-00045547,ORD-0015036,2024-03-01,Not as Described,495.04
RET-000401,ITEM-00044993,ORD-0003808,2024-02-01,Changed Mind,228.01
RET-000402,ITEM-00050973,ORD-0012880,,Damaged,269.72
RET-000403,ITEM-00013264,ORD-0008329,,Wrong Item,188.35
RET-000404,ITEM-00035969,ORD-0006356,,Changed Mind,427.28
RET-000405,ITEM-00037127,ORD-0001849,,Late Delivery,463.9
RET-000406,ITEM-00018288,ORD-0013430,,Late Delivery,388.56
RET-000407,ITEM-00048974,ORD-0015197,,Not as Described,882.55
RET-000408,ITEM-00015514,ORD-0016401,2022-11-10,Changed Mind,795.45
RET-000409,ITEM-00021975,ORD-0006384,,Not as Described,414.85
RET-000410,ITEM-00064145,ORD-0001967,,Not as Described,65.72
RET-000411,ITEM-00059389,ORD-0001960,2024-12-03,Damaged,397.34
RET-000412,ITEM-00057036,ORD-0001635,,Changed Mind,141.1
RET-000413,ITEM-00067275,ORD-0005751,2023-07-05,Late Delivery,50.64
RET-000414,ITEM-00066393,ORD-0015884,,Late Delivery,149.01
RET-000415,ITEM-00062574,ORD-0017418,,Damaged,173.49
RET-000416,ITEM-00059537,ORD-0017866,,Late Delivery,999.0
RET-000417,ITEM-00061657,ORD-0007054,2024-08-12,Damaged,686.4
RET-000418,ITEM-00017478,ORD-0000146,2024-01-11,Wrong Item,683.61
RET-000419,ITEM-00051379,ORD-0001759,,Wrong Item,109.48
RET-000420,ITEM-00020034,ORD-0002961,,Damaged,208.47
RET-000421,ITEM-00009091,ORD-0017037,,Not as Described,541.9
RET-000422,ITEM-00069655,ORD-0007079,2023-01-07,Changed Mind,1214.05
RET-000423,ITEM-00060635,ORD-0000736,,Changed Mind,983.5
RET-000424,ITEM-00027173,ORD-0001682,2023-01-05,Damaged,299.64
RET-000425,ITEM-00029891,ORD-0013365,,Wrong Item,163.08
RET-000426,ITEM-00039729,ORD-0014059,2024-12-02,Wrong Item,165.6
RET-000427,ITEM-00051170,ORD-0014448,2024-12-12,Late Delivery,214.08
RET-000428,ITEM-00064140,ORD-0001145,,Not as Described,554.31
RET-000429,ITEM-00003722,ORD-0016084,,Damaged,598.17
RET-000430,ITEM-00041538,ORD-0009219,2023-05-01,Damaged,56.5
RET-000431,ITEM-00057861,ORD-0024565,,Not as Described,206.66
RET-000432,ITEM-00012302,ORD-0022448,,Not as Described,578.88
RET-000433,ITEM-00002249,ORD-0020434,2022-11-04,Wrong Item,354.57
RET-000434,ITEM-00000821,ORD-0001349,,Damaged,48.6
RET-000435,ITEM-00065140,ORD-0021936,,Unknown,528.33
RET-000436,ITEM-00047130,ORD-0019047,,Not as Described,14.16
RET-000437,ITEM-00016486,ORD-0019406,,Wrong Item,685.86
RET-000438,ITEM-00050918,ORD-0016844,,Late Delivery,1168.65
RET-000439,ITEM-00055797,ORD-0013376,,Not as Described,106.48
RET-000440,ITEM-00040060,ORD-0022226,2024-02-03,Not as Described,242.44
RET-000441,ITEM-00041528,ORD-0008989,,Late Delivery,1125.95
RET-000442,ITEM-00054507,ORD-0024756,,Late Delivery,143.94
RET-000443,ITEM-00035201,ORD-0018359,,Late Delivery,629.07
RET-000444,ITEM-00064459,ORD-0000720,,Wrong Item,72.24
RET-000445,ITEM-00018733,ORD-0020301,2023-09-10,Wrong Item,632.73
RET-000446,ITEM-00036043,ORD-0006463,,Late Delivery,618.93
RET-000447,ITEM-00018135,ORD-0001782,2024-12-07,Changed Mind,513.06
RET-000448,ITEM-00049269,ORD-0021149,2024-12-06,Late Delivery,624.42
RET-000449,ITEM-00025068,ORD-0015532,,Changed Mind,360.66
RET-000450,ITEM-00056567,ORD-0011316,,Wrong Item,199.84
RET-000451,ITEM-00061484,ORD-0020101,2023-03-10,Wrong Item,32.66
RET-000452,ITEM-00048791,ORD-0003649,,Wrong Item,117.45
RET-000453,ITEM-00059903,ORD-0001499,2024-08-11,Not as Described,463.6
RET-000454,ITEM-00040217,ORD-0007781,,Not as Described,177.42
RET-000455,ITEM-00041734,ORD-0010074,,Wrong Item,46.23
RET-000456,ITEM-00064340,ORD-0024737,2023-08-10,Not as Described,418.18
RET-000457,ITEM-00048193,ORD-0002367,,Damaged,205.84
RET-000458,ITEM-00021218,ORD-0015431,,Damaged,282.76
RET-000459,ITEM-00007092,ORD-0021673,,Wrong Item,234.28
RET-000460,ITEM-00051387,ORD-0006313,2022-02-03,Not as Described,454.62
RET-000461,ITEM-00049909,ORD-0005722,,Wrong Item,368.7
RET-000462,ITEM-00063165,ORD-0001378,,Damaged,588.9
RET-000463,ITEM-00044854,ORD-0005035,2023-03-03,Damaged,465.1
RET-000464,ITEM-00051625,ORD-0005967,,Wrong Item,151.4
RET-000465,ITEM-00004889,ORD-0014305,,Wrong Item,463.12
RET-000466,ITEM-00010705,ORD-0022692,2023-07-05,Damaged,351.3
RET-000467,ITEM-00062594,ORD-0017255,2022-04-08,Not as Described,94.47
RET-000468,ITEM-00024979,ORD-0003077,2023-12-06,Changed Mind,361.4
RET-000469,ITEM-00049988,ORD-0003587,2022-01-09,Wrong Item,547.28
RET-000470,ITEM-00036099,ORD-0024075,2022-02-04,Not as Described,214.85
RET-000471,ITEM-00063967,ORD-0007919,2022-05-02,Changed Mind,1040.5
RET-000472,ITEM-00009069,ORD-0010865,2022-04-12,Late Delivery,437.46
RET-000473,ITEM-00015939,ORD-0002686,2024-08-10,Changed Mind,219.51
RET-000474,ITEM-00041198,ORD-0008016,,Wrong Item,827893.08
RET-000475,ITEM-00036493,ORD-0022161,,Not as Described,671.2
RET-000476,ITEM-00029301,ORD-0004595,2022-03-07,Wrong Item,83.45
RET-000477,ITEM-00069616,ORD-0002713,2024-06-03,Changed Mind,1176.55
RET-000478,ITEM-00058456,ORD-0002051,,Damaged,400.8
RET-000479,ITEM-00041233,ORD-0015005,,Wrong Item,209.35
RET-000480,ITEM-00046829,ORD-0007721,,Late Delivery,701.67
RET-000481,ITEM-00026109,ORD-0015194,2022-12-12,Damaged,911.7
RET-000482,ITEM-00069295,ORD-0001259,2023-10-12,Wrong Item,523.62
RET-000483,ITEM-00062019,ORD-0004423,2024-10-07,Not as Described,135.76
RET-000484,ITEM-00052626,ORD-0005295,,Wrong Item,188.25
RET-000485,ITEM-00067740,ORD-0024440,,Not as Described,887.2
RET-000486,ITEM-00060510,,2022-09-05,Damaged,823.4
RET-000487,ITEM-00044610,ORD-0002284,,Wrong Item,106.2
RET-000488,ITEM-00001295,ORD-0000175,,Late Delivery,188.3
RET-000489,ITEM-00009865,ORD-0022424,,Wrong Item,218.4
RET-000490,ITEM-00030442,ORD-0013015,2024-02-02,Late Delivery,351.88
RET-000491,ITEM-00025795,ORD-0019977,2024-01-09,Late Delivery,367.6
RET-000492,ITEM-00008292,ORD-0012085,,Late Delivery,275.88
RET-000493,ITEM-00028896,ORD-0020558,,Not as Described,243.07
RET-000494,ITEM-00023993,ORD-0009867,,Late Delivery,504.55
RET-000495,ITEM-00042068,ORD-0018367,2023-08-05,Changed Mind,69.55
RET-000496,ITEM-00040368,ORD-0019191,,Damaged,36.6
RET-000497,ITEM-00002223,ORD-0000326,2024-02-08,Wrong Item,1075.55
RET-000498,ITEM-00013753,ORD-0010154,2023-05-03,Not as Described,429.96
RET-000499,ITEM-00025538,ORD-0023113,,Late Delivery,80.09
RET-000500,ITEM-00045744,ORD-0018366,,Changed Mind,19.46
RET-000501,ITEM-00033110,ORD-0015362,,Late Delivery,1081.1
RET-000502,ITEM-00018754,ORD-0010211,2024-09-01,Changed Mind,274.78
RET-000503,ITEM-00039673,ORD-0008574,,Wrong Item,390.85
RET-000504,ITEM-00012295,ORD-0015816,,Changed Mind,81.82
RET-000505,ITEM-00001227,ORD-0016706,,Not as Described,651.08
RET-000506,ITEM-00016368,ORD-0019562,,Late Delivery,91.42
RET-000507,ITEM-00041881,ORD-0019550,2024-05-09,Damaged,864.55
RET-000508,ITEM-00005428,ORD-0006976,,Not as Described,1112.8
RET-000509,ITEM-00020341,ORD-0002899,2023-12-02,Wrong Item,1185.15
RET-000510,ITEM-00036325,ORD-0004413,2023-08-08,Wrong Item,108.2
RET-000511,ITEM-00058981,ORD-0010389,,Wrong Item,60.53
RET-000512,ITEM-00069971,ORD-0000839,,Changed Mind,112.72
RET-000513,ITEM-00024973,ORD-0011622,,Wrong Item,248.51
RET-000514,ITEM-00028123,ORD-0014941,,Wrong Item,584.65
RET-000515,ITEM-00012226,ORD-0009517,2024-07-08,Wrong Item,915.0
RET-000516,ITEM-00048994,ORD-0009262,,Late Delivery,68.8
RET-000517,ITEM-00045653,ORD-0024430,2024-01-02,Wrong Item,164.27
RET-000518,ITEM-00061801,ORD-0000935,,Wrong Item,385.92
RET-000519,ITEM-00006258,ORD-0021307,2022-03-12,Damaged,486.81
RET-000520,ITEM-00026747,ORD-0008834,2024-12-11,Wrong Item,491.34
RET-000521,ITEM-00022228,ORD-0016592,,Damaged,202.0
RET-000522,ITEM-00013074,ORD-0006631,,Changed Mind,197.1
RET-000523,ITEM-00063000,ORD-0015497,,Changed Mind,407.26
RET-000524,ITEM-00012746,ORD-0011381,2023-08-02,Not as Described,173.28
RET-000525,ITEM-00047099,ORD-0022299,,Wrong Item,379.3
RET-000526,ITEM-00026128,ORD-0015275,2022-10-03,Changed Mind,67.8
RET-000527,ITEM-00069821,ORD-0017091,,Late Delivery,14.68
RET-000528,ITEM-00051123,ORD-0007482,,Changed Mind,973.64
RET-000529,ITEM-00001180,ORD-0006615,2022-09-07,Wrong Item,471.9
RET-000530,ITEM-00004401,ORD-0011796,,Late Delivery,47.92
RET-000531,ITEM-00009608,ORD-0013139,,Late Delivery,1044.4
RET-000532,ITEM-00001097,ORD-0004590,,Not as Described,952.96
RET-000533,ITEM-00008955,ORD-0004900,,Wrong Item,234.8
RET-000534,ITEM-00023794,ORD-0022952,,Wrong Item,108.49
RET-000535,ITEM-00023745,ORD-0014686,2024-12-10,Late Delivery,174.54
RET-000536,ITEM-00051456,ORD-0008680,2023-07-06,Not as Described,623.04
RET-000537,ITEM-00052262,ORD-0024788,,Wrong Item,77.34
RET-000538,ITEM-00045930,ORD-0011566,2023-01-02,Wrong Item,851.24
RET-000539,ITEM-00022204,ORD-0000650,2022-07-08,Damaged,791.7
RET-000540,ITEM-00024126,ORD-0013880,2023-04-06,Changed Mind,407.84
RET-000541,ITEM-00048771,ORD-0004565,,Late Delivery,242.64
RET-000542,ITEM-00069222,ORD-0008552,,Damaged,376.96
RET-000543,ITEM-00008947,ORD-0004015,,Wrong Item,232.98
RET-000544,ITEM-00029623,ORD-0006951,,Changed Mind,212.94
RET-000545,ITEM-00060706,ORD-0019515,,Wrong Item,345.12
RET-000546,ITEM-00036049,ORD-0024686,2024-11-06,Not as Described,264.4
RET-000547,ITEM-00069873,ORD-0002861,,Wrong Item,266.48
RET-000548,ITEM-00042445,ORD-0006152,,Late Delivery,113.79
RET-000549,ITEM-00047422,ORD-0024724,2024-10-08,Late Delivery,107.67
RET-000550,ITEM-00019078,ORD-0007579,,Wrong Item,106.0
RET-000551,ITEM-00054013,ORD-0006896,,Damaged,355.6
RET-000552,ITEM-00058008,ORD-0020134,,Changed Mind,51.46
RET-000553,ITEM-00011299,ORD-0023469,,Changed Mind,15.78
RET-000554,ITEM-00018337,ORD-0012705,2023-07-11,Wrong Item,80.35
RET-000555,ITEM-00055228,ORD-0004763,,Wrong Item,403.44
RET-000556,ITEM-00012962,ORD-0013461,,Damaged,530.36
RET-000557,ITEM-00057118,ORD-0002783,,Damaged,839.08
RET-000558,ITEM-00051021,ORD-0011494,,Damaged,95.44
RET-000559,ITEM-00024011,ORD-0015542,2024-03-11,Not as Described,255.2
RET-000560,ITEM-00057470,ORD-0008994,2024-01-01,Damaged,160.52
RET-000561,ITEM-00036673,ORD-0018725,2022-09-10,Not as Described,149.76
RET-000562,ITEM-00018751,ORD-0024813,,Wrong Item,481.7
RET-000563,ITEM-00040809,ORD-0024530,2023-12-08,Changed Mind,53.6
RET-000564,ITEM-00068344,ORD-0008345,2022-04-07,Wrong Item,192.77
RET-000565,ITEM-00031979,ORD-0012177,,Late Delivery,44.46
RET-000566,ITEM-00039266,ORD-0019230,,Changed Mind,424.42
RET-000567,ITEM-00044934,ORD-0004259,,Late Delivery,200.25
RET-000568,ITEM-00027687,ORD-0005252,,Unknown,587.65
RET-000569,ITEM-00051612,ORD-0022989,,Damaged,224.19
RET-000570,ITEM-00062565,ORD-0006154,,Late Delivery,482.9
RET-000571,ITEM-00018423,ORD-0011748,,Not as Described,905.04
RET-000572,ITEM-00052898,ORD-0009045,,Damaged,493.62
RET-000573,ITEM-00054827,ORD-0004371,,Changed Mind,735.0
RET-000574,ITEM-00025748,ORD-0004322,2023-02-05,Wrong Item,197.29
RET-000575,ITEM-00014501,ORD-0005710,,Damaged,77.41
RET-000576,ITEM-00060020,ORD-0016833,,Damaged,186.79
RET-000577,ITEM-00064825,ORD-0007794,,Late Delivery,811.88
RET-000578,ITEM-00021802,ORD-0024876,,Wrong Item,540.84
RET-000579,ITEM-00009577,ORD-0023743,2022-05-04,Damaged,150.96
RET-000580,ITEM-00019053,ORD-0010147,2023-07-01,Changed Mind,663.84
RET-000581,ITEM-00002932,ORD-0004584,2022-10-11,Damaged,698.3
RET-000582,ITEM-00045356,ORD-0022346,,Wrong Item,169.76
RET-000583,ITEM-00008994,ORD-0014577,,Not as Described,34.08
RET-000584,ITEM-00047378,ORD-0002578,2024-10-05,Wrong Item,167.64
RET-000585,ITEM-00027555,ORD-0012327,,Damaged,366.28
RET-000586,ITEM-00055882,ORD-0015219,,Not as Described,248.01
RET-000587,ITEM-00041754,ORD-0019554,,Not as Described,46.62
RET-000588,ITEM-00041508,ORD-0010545,,Damaged,999.25
RET-000589,ITEM-00050373,ORD-0020341,,Damaged,119.34
RET-000590,ITEM-00035736,ORD-0023548,,Wrong Item,954.68
RET-000591,ITEM-00004340,ORD-0019928,,Not as Described,11.42
RET-000592,ITEM-00029191,ORD-0015396,,Damaged,280.23
RET-000593,ITEM-00022599,ORD-0011675,,Late Delivery,178.86
RET-000594,ITEM-00037958,ORD-0012689,,Not as Described,65.61
RET-000595,ITEM-00020575,ORD-0007771,2022-05-11,Late Delivery,32.04
RET-000596,ITEM-00042252,ORD-0017445,,Wrong Item,95.62
RET-000597,ITEM-00010619,ORD-0016793,,Not as Described,807.08
RET-000598,ITEM-00017682,ORD-0012609,2024-03-03,Wrong Item,134.58
RET-000599,ITEM-00019507,ORD-0006638,2024-12-11,Wrong Item,421.8
RET-000600,ITEM-00069315,ORD-0021128,2023-01-03,Damaged,115.15
RET-000601,ITEM-00029874,ORD-0008535,,Wrong Item,157.22
RET-000602,ITEM-00026866,ORD-0024141,2022-05-02,Damaged,287.4
RET-000603,ITEM-00019907,ORD-0020006,,Damaged,333.56
RET-000604,ITEM-00057187,ORD-0010180,2024-01-07,Wrong Item,146.05
RET-000605,ITEM-00062534,ORD-0019258,,Wrong Item,47.91
RET-000606,ITEM-00066400,ORD-0012180,2023-03-01,Changed Mind,409.26
RET-000607,ITEM-00003050,ORD-0013472,,Changed Mind,130.85
RET-000608,ITEM-00061339,ORD-0009191,,Damaged,218.34
RET-000609,ITEM-00062172,ORD-0024866,2023-04-11,Damaged,51.52
RET-000610,ITEM-00023694,ORD-0016917,2024-07-05,Changed Mind,161.32
RET-000611,ITEM-00068838,ORD-0000574,2024-07-04,Late Delivery,989.2
RET-000612,ITEM-00037927,ORD-0008229,,Not as Described,775.05
RET-000613,ITEM-00030425,ORD-0013328,2024-06-12,Late Delivery,633.5
RET-000614,ITEM-00037148,ORD-0020596,,Wrong Item,450.69
RET-000615,ITEM-00032234,ORD-0024912,2024-09-10,Damaged,156.56
RET-000616,ITEM-00023632,ORD-0020376,,Damaged,208.24
RET-000617,ITEM-00046645,ORD-0003971,,Wrong Item,838.75
RET-000618,ITEM-00011010,ORD-0016462,,Changed Mind,459.04
RET-000619,ITEM-00047657,ORD-0024076,,Damaged,575.8
RET-000620,ITEM-00023154,ORD-0024043,,Not as Described,663.7
RET-000621,ITEM-00003046,ORD-0006930,2023-10-08,Not as Described,452.76
RET-000622,ITEM-00066933,ORD-0013822,,Damaged,206.95
RET-000623,ITEM-00027324,ORD-0006369,2022-10-10,Wrong Item,179.82
RET-000624,ITEM-00058842,ORD-0013624,,Changed Mind,8.16
RET-000625,ITEM-00023547,ORD-0022416,,Not as Described,124.52
RET-000626,ITEM-00007586,ORD-0015397,,Not as Described,321.48
RET-000627,ITEM-00018810,ORD-0005656,,Changed Mind,322.04
RET-000628,ITEM-00010292,ORD-0015257,,Not as Described,1007.95
RET-000629,ITEM-00041030,ORD-0010233,,Late Delivery,128.49
RET-000630,ITEM-00069485,ORD-0017696,,Damaged,374.52
RET-000631,ITEM-00068488,ORD-0020375,,Late Delivery,366.64
RET-000632,ITEM-00026852,ORD-0011293,,Changed Mind,191.56
RET-000633,ITEM-00058082,ORD-0018343,2024-03-04,Late Delivery,890.0
RET-000634,ITEM-00027414,ORD-0006180,,Not as Described,8.15
RET-000635,ITEM-00009462,ORD-0000607,,Late Delivery,359.44
RET-000636,ITEM-00038726,ORD-0022474,,Changed Mind,185.32
RET-000637,ITEM-00044490,ORD-0007686,,Late Delivery,299.2
RET-000638,ITEM-00053745,,,Not as Described,60.05
RET-000639,ITEM-00002659,ORD-0013146,,Changed Mind,88.2
RET-000640,ITEM-00052360,ORD-0020488,2022-03-09,Wrong Item,243.99
RET-000641,ITEM-00016051,ORD-0015206,2023-11-06,Wrong Item,802.92
RET-000642,ITEM-00033834,ORD-0015099,,Not as Described,295.82
RET-000643,ITEM-00030155,ORD-0017147,2023-08-04,Changed Mind,207.45
RET-000644,ITEM-00046932,ORD-0020450,2024-10-06,Changed Mind,139.12
RET-000645,ITEM-00039937,ORD-0006747,2023-01-07,Damaged,459.42
RET-000646,ITEM-00044614,ORD-0010369,,Damaged,236.24
RET-000647,ITEM-00016525,ORD-0011062,,Changed Mind,279.06
RET-000648,ITEM-00026344,ORD-0010154,,Not as Described,162.72
RET-000649,ITEM-00037079,ORD-0024395,,Damaged,235.64
RET-000650,ITEM-00030809,ORD-0009693,,Wrong Item,699.95
RET-000651,ITEM-00037724,ORD-0001917,,Wrong Item,699.88
RET-000652,ITEM-00004435,ORD-0022964,,Changed Mind,403.8
RET-000653,ITEM-00000585,ORD-0015721,2022-07-03,Wrong Item,550.8
RET-000654,ITEM-00019910,ORD-0020557,,Wrong Item,1154.4
RET-000655,ITEM-00043940,ORD-0018890,,Not as Described,124.2
RET-000656,ITEM-00069503,ORD-0004831,,Changed Mind,466.24
RET-000657,ITEM-00008985,ORD-0022589,,Changed Mind,737.56
RET-000658,ITEM-00013713,ORD-0001640,,Not as Described,684.8
RET-000659,ITEM-00050921,ORD-0015944,2024-07-06,Wrong Item,11.95
RET-000660,ITEM-00022542,ORD-0005484,2024-06-06,Changed Mind,928.15
RET-000661,ITEM-00050464,ORD-0015740,2022-09-01,Changed Mind,782.6
RET-000662,ITEM-00028981,ORD-0021100,,Not as Described,411.02
RET-000663,ITEM-00066861,ORD-0011400,,Wrong Item,648.6
RET-000664,ITEM-00054048,ORD-0001093,,Changed Mind,651.21
RET-000665,ITEM-00017732,ORD-0003833,2022-05-04,Damaged,437.44
RET-000666,ITEM-00007290,ORD-0021044,2022-03-10,Late Delivery,115.4
RET-000667,ITEM-00015354,ORD-0016276,,Damaged,16.72
RET-000668,ITEM-00036444,ORD-0012563,2023-01-07,Damaged,717.0
RET-000669,ITEM-00063928,ORD-0014097,,Wrong Item,93.91
RET-000670,ITEM-00064300,ORD-0024441,2022-09-10,Not as Described,286.1
RET-000671,ITEM-00063278,ORD-0006242,,Damaged,7.63
RET-000672,ITEM-00015161,ORD-0006336,2024-08-02,Damaged,936.84
RET-000673,ITEM-00018210,ORD-0024060,2024-12-10,Not as Described,140.24
RET-000674,ITEM-00049789,ORD-0008142,2023-02-12,Changed Mind,641.16
RET-000675,ITEM-00016217,ORD-0000994,,Damaged,1057.4
RET-000676,ITEM-00010211,ORD-0016755,2023-07-06,Late Delivery,157.09
RET-000677,ITEM-00006551,ORD-0021952,,Not as Described,170.74
RET-000678,ITEM-00039467,ORD-0000960,,Not as Described,124.14
RET-000679,ITEM-00030071,ORD-0011643,2022-03-05,Not as Described,254.44
RET-000680,ITEM-00024868,ORD-0008823,2023-08-01,Wrong Item,186.86
RET-000681,ITEM-00024740,ORD-0021566,2023-08-06,Wrong Item,184.6
RET-000682,ITEM-00044508,ORD-0010508,,Wrong Item,106.24
RET-000683,ITEM-00046902,ORD-0021262,2023-03-08,Wrong Item,588.04
RET-000684,ITEM-00031961,ORD-0015772,2024-02-02,Damaged,706.52
RET-000685,ITEM-00058247,ORD-0005595,2023-03-03,Not as Described,439.84
RET-000686,ITEM-00013424,ORD-0015205,,Damaged,466.54
RET-000687,ITEM-00035491,ORD-0022184,,Changed Mind,170.9
RET-000688,ITEM-00062389,ORD-0013523,,Changed Mind,840.4
RET-000689,ITEM-00032579,ORD-0007028,,Damaged,590.24
RET-000690,ITEM-00000517,ORD-0018071,,Changed Mind,675.48
RET-000691,ITEM-00064238,ORD-0013495,2022-06-02,Wrong Item,301.86
RET-000692,ITEM-00053517,ORD-0008566,2022-12-10,Not as Described,584.84
RET-000693,ITEM-00032931,ORD-0014270,,Changed Mind,272.34
RET-000694,ITEM-00009355,ORD-0013288,2024-04-01,Damaged,499.44
RET-000695,ITEM-00066052,ORD-0021881,2023-08-08,Damaged,716.61
RET-000696,ITEM-00052481,ORD-0024966,,Changed Mind,1040.6
RET-000697,ITEM-00006318,ORD-0006084,2022-04-05,Damaged,696.8
RET-000698,ITEM-00031026,ORD-0021718,,Changed Mind,59.13
RET-000699,ITEM-00041237,ORD-0000061,2024-12-07,Not as Described,476.45
RET-000700,ITEM-00058583,ORD-0008212,2022-06-11,Changed Mind,1187.85
RET-000701,ITEM-00048053,ORD-0004626,,Damaged,353.85
RET-000702,ITEM-00022770,ORD-0019201,,Damaged,346.6
RET-000703,ITEM-00053614,ORD-0022441,,Late Delivery,366.02
RET-000704,ITEM-00040723,ORD-0014364,,Damaged,897.8
RET-000705,ITEM-00008377,ORD-0007501,2023-05-11,Wrong Item,313.0
RET-000706,ITEM-00046367,ORD-0011388,,Wrong Item,709.95
RET-000707,ITEM-00013861,ORD-0023137,2023-01-05,Late Delivery,116.38
RET-000708,ITEM-00009676,ORD-0023137,,Damaged,14.36
RET-000709,ITEM-00028233,ORD-0008461,2023-01-07,Late Delivery,82.68
RET-000710,ITEM-00040934,ORD-0015795,2024-05-08,Damaged,451.05
RET-000711,ITEM-00013610,ORD-0024128,2022-01-05,Damaged,563.13
RET-000712,ITEM-00010004,ORD-0009387,2024-02-03,Not as Described,434.54
RET-000713,ITEM-00026526,ORD-0000907,,Not as Described,388.8
RET-000714,ITEM-00064210,ORD-0008970,2022-01-03,Late Delivery,132.76
RET-000715,ITEM-00000311,ORD-0008295,2023-08-07,Wrong Item,309.78
RET-000716,ITEM-00065475,ORD-0002973,,Not as Described,24.9
RET-000717,ITEM-00053017,ORD-0011766,,Changed Mind,223.05
RET-000718,ITEM-00064330,ORD-0015349,,Damaged,946.16
RET-000719,ITEM-00035168,ORD-0005074,,Changed Mind,161.65
RET-000720,ITEM-00002140,ORD-0015969,,Damaged,5.81
RET-000721,ITEM-00026429,ORD-0004852,2022-03-07,Late Delivery,852.95
RET-000722,ITEM-00058300,ORD-0001312,,Late Delivery,981.32
RET-000723,ITEM-00017779,ORD-0006021,2022-01-12,Late Delivery,677.94
RET-000724,ITEM-00007574,ORD-0011276,,Wrong Item,154.26
RET-000725,ITEM-00049100,ORD-0022287,2024-09-09,Wrong Item,111.82
RET-000726,ITEM-00011860,ORD-0023232,2022-12-03,Damaged,73.14
RET-000727,ITEM-00054484,ORD-0022239,,Changed Mind,456.88
RET-000728,ITEM-00007420,ORD-0005708,2023-08-01,Changed Mind,737.9
RET-000729,ITEM-00054317,ORD-0008576,2024-02-01,Changed Mind,283.72
RET-000730,ITEM-00013136,ORD-0008968,2023-07-03,Wrong Item,215.92
RET-000731,ITEM-00068976,ORD-0013473,2022-11-03,Wrong Item,764.52
RET-000732,ITEM-00056674,ORD-0019162,2023-03-11,Not as Described,170.46
RET-000733,ITEM-00059323,ORD-0018414,,Changed Mind,80.6
RET-000734,ITEM-00064837,ORD-0011063,2024-09-10,Changed Mind,460.26
RET-000735,ITEM-00028866,ORD-0019265,,Wrong Item,293.45
RET-000736,ITEM-00065738,ORD-0018082,,Not as Described,335.64
RET-000737,ITEM-00024433,ORD-0007554,2024-02-08,Damaged,654.42
RET-000738,ITEM-00036426,ORD-0003178,,Damaged,431.76
